doc_key,span_idx,span_start,span_end,antecedent_rank,antecedent_score,antecedent_idx,antecedent_start,antecedent_end
bn/voa/00/voa_0059_0,0,1,16,1,0.0,-1,119,120
bn/voa/00/voa_0059_0,0,1,16,2,-inf,10,31,36
bn/voa/00/voa_0059_0,0,1,16,3,-inf,14,38,66
bn/voa/00/voa_0059_0,0,1,16,4,-inf,13,38,39
bn/voa/00/voa_0059_0,0,1,16,5,-inf,15,41,41
bn/voa/00/voa_0059_0,0,1,16,6,-inf,19,56,66
bn/voa/00/voa_0059_0,0,1,16,7,-inf,20,59,60
bn/voa/00/voa_0059_0,0,1,16,8,-inf,21,60,60
bn/voa/00/voa_0059_0,0,1,16,9,-inf,22,61,66
bn/voa/00/voa_0059_0,0,1,16,10,-inf,23,64,64
bn/voa/00/voa_0059_0,0,1,16,11,-inf,18,56,60
bn/voa/00/voa_0059_0,0,1,16,12,-inf,25,68,75
bn/voa/00/voa_0059_0,0,1,16,13,-inf,9,30,30
bn/voa/00/voa_0059_0,0,1,16,14,-inf,26,70,74
bn/voa/00/voa_0059_0,0,1,16,15,-inf,8,24,29
bn/voa/00/voa_0059_0,0,1,16,16,-inf,7,24,24
bn/voa/00/voa_0059_0,0,1,16,17,-inf,6,20,29
bn/voa/00/voa_0059_0,0,1,16,18,-inf,5,18,18
bn/voa/00/voa_0059_0,0,1,16,19,-inf,4,11,16
bn/voa/00/voa_0059_0,0,1,16,20,-inf,3,8,16
bn/voa/00/voa_0059_0,0,1,16,21,-inf,2,1,29
bn/voa/00/voa_0059_0,0,1,16,22,-inf,1,1,17
bn/voa/00/voa_0059_0,0,1,16,23,-inf,12,35,36
bn/voa/00/voa_0059_0,0,1,16,24,-inf,11,34,34
bn/voa/00/voa_0059_0,0,1,16,25,-inf,0,1,16
bn/voa/00/voa_0059_0,0,1,16,26,-inf,17,46,66
bn/voa/00/voa_0059_0,0,1,16,27,-inf,37,98,99
bn/voa/00/voa_0059_0,0,1,16,28,-inf,48,119,120
bn/voa/00/voa_0059_0,0,1,16,29,-inf,27,70,75
bn/voa/00/voa_0059_0,0,1,16,30,-inf,28,76,76
bn/voa/00/voa_0059_0,0,1,16,31,-inf,29,76,77
bn/voa/00/voa_0059_0,0,1,16,32,-inf,30,77,77
bn/voa/00/voa_0059_0,0,1,16,33,-inf,31,80,93
bn/voa/00/voa_0059_0,0,1,16,34,-inf,32,80,102
bn/voa/00/voa_0059_0,0,1,16,35,-inf,33,85,89
bn/voa/00/voa_0059_0,0,1,16,36,-inf,34,85,93
bn/voa/00/voa_0059_0,0,1,16,37,-inf,35,96,96
bn/voa/00/voa_0059_0,0,1,16,38,-inf,36,98,98
bn/voa/00/voa_0059_0,0,1,16,39,-inf,24,65,66
bn/voa/00/voa_0059_0,0,1,16,40,-inf,38,99,99
bn/voa/00/voa_0059_0,0,1,16,41,-inf,39,101,102
bn/voa/00/voa_0059_0,0,1,16,42,-inf,40,104,109
bn/voa/00/voa_0059_0,0,1,16,43,-inf,41,104,110
bn/voa/00/voa_0059_0,0,1,16,44,-inf,42,104,120
bn/voa/00/voa_0059_0,0,1,16,45,-inf,43,111,111
bn/voa/00/voa_0059_0,0,1,16,46,-inf,44,112,116
bn/voa/00/voa_0059_0,0,1,16,47,-inf,45,112,117
bn/voa/00/voa_0059_0,0,1,16,48,-inf,46,112,120
bn/voa/00/voa_0059_0,0,1,16,49,-inf,47,117,117
bn/voa/00/voa_0059_0,1,1,17,1,0.0,-1,119,120
bn/voa/00/voa_0059_0,1,1,17,2,-82.92823028564453,0,1,16
bn/voa/00/voa_0059_0,1,1,17,3,-inf,9,30,30
bn/voa/00/voa_0059_0,1,1,17,4,-inf,13,38,39
bn/voa/00/voa_0059_0,1,1,17,5,-inf,15,41,41
bn/voa/00/voa_0059_0,1,1,17,6,-inf,19,56,66
bn/voa/00/voa_0059_0,1,1,17,7,-inf,20,59,60
bn/voa/00/voa_0059_0,1,1,17,8,-inf,21,60,60
bn/voa/00/voa_0059_0,1,1,17,9,-inf,22,61,66
bn/voa/00/voa_0059_0,1,1,17,10,-inf,23,64,64
bn/voa/00/voa_0059_0,1,1,17,11,-inf,18,56,60
bn/voa/00/voa_0059_0,1,1,17,12,-inf,16,43,66
bn/voa/00/voa_0059_0,1,1,17,13,-inf,10,31,36
bn/voa/00/voa_0059_0,1,1,17,14,-inf,8,24,29
bn/voa/00/voa_0059_0,1,1,17,15,-inf,27,70,75
bn/voa/00/voa_0059_0,1,1,17,16,-inf,7,24,24
bn/voa/00/voa_0059_0,1,1,17,17,-inf,6,20,29
bn/voa/00/voa_0059_0,1,1,17,18,-inf,5,18,18
bn/voa/00/voa_0059_0,1,1,17,19,-inf,4,11,16
bn/voa/00/voa_0059_0,1,1,17,20,-inf,3,8,16
bn/voa/00/voa_0059_0,1,1,17,21,-inf,2,1,29
bn/voa/00/voa_0059_0,1,1,17,22,-inf,1,1,17
bn/voa/00/voa_0059_0,1,1,17,23,-inf,12,35,36
bn/voa/00/voa_0059_0,1,1,17,24,-inf,11,34,34
bn/voa/00/voa_0059_0,1,1,17,25,-inf,14,38,66
bn/voa/00/voa_0059_0,1,1,17,26,-inf,17,46,66
bn/voa/00/voa_0059_0,1,1,17,27,-inf,24,65,66
bn/voa/00/voa_0059_0,1,1,17,28,-inf,37,98,99
bn/voa/00/voa_0059_0,1,1,17,29,-inf,28,76,76
bn/voa/00/voa_0059_0,1,1,17,30,-inf,29,76,77
bn/voa/00/voa_0059_0,1,1,17,31,-inf,30,77,77
bn/voa/00/voa_0059_0,1,1,17,32,-inf,31,80,93
bn/voa/00/voa_0059_0,1,1,17,33,-inf,32,80,102
bn/voa/00/voa_0059_0,1,1,17,34,-inf,33,85,89
bn/voa/00/voa_0059_0,1,1,17,35,-inf,34,85,93
bn/voa/00/voa_0059_0,1,1,17,36,-inf,35,96,96
bn/voa/00/voa_0059_0,1,1,17,37,-inf,36,98,98
bn/voa/00/voa_0059_0,1,1,17,38,-inf,26,70,74
bn/voa/00/voa_0059_0,1,1,17,39,-inf,38,99,99
bn/voa/00/voa_0059_0,1,1,17,40,-inf,39,101,102
bn/voa/00/voa_0059_0,1,1,17,41,-inf,40,104,109
bn/voa/00/voa_0059_0,1,1,17,42,-inf,41,104,110
bn/voa/00/voa_0059_0,1,1,17,43,-inf,42,104,120
bn/voa/00/voa_0059_0,1,1,17,44,-inf,43,111,111
bn/voa/00/voa_0059_0,1,1,17,45,-inf,44,112,116
bn/voa/00/voa_0059_0,1,1,17,46,-inf,45,112,117
bn/voa/00/voa_0059_0,1,1,17,47,-inf,46,112,120
bn/voa/00/voa_0059_0,1,1,17,48,-inf,47,117,117
bn/voa/00/voa_0059_0,1,1,17,49,-inf,48,119,120
bn/voa/00/voa_0059_0,2,1,29,1,0.0,-1,119,120
bn/voa/00/voa_0059_0,2,1,29,2,-101.21389770507812,0,1,16
bn/voa/00/voa_0059_0,2,1,29,3,-109.20545196533203,1,1,17
bn/voa/00/voa_0059_0,2,1,29,4,-inf,11,34,34
bn/voa/00/voa_0059_0,2,1,29,5,-inf,14,38,66
bn/voa/00/voa_0059_0,2,1,29,6,-inf,16,43,66
bn/voa/00/voa_0059_0,2,1,29,7,-inf,20,59,60
bn/voa/00/voa_0059_0,2,1,29,8,-inf,21,60,60
bn/voa/00/voa_0059_0,2,1,29,9,-inf,22,61,66
bn/voa/00/voa_0059_0,2,1,29,10,-inf,23,64,64
bn/voa/00/voa_0059_0,2,1,29,11,-inf,24,65,66
bn/voa/00/voa_0059_0,2,1,29,12,-inf,19,56,66
bn/voa/00/voa_0059_0,2,1,29,13,-inf,12,35,36
bn/voa/00/voa_0059_0,2,1,29,14,-inf,9,30,30
bn/voa/00/voa_0059_0,2,1,29,15,-inf,10,31,36
bn/voa/00/voa_0059_0,2,1,29,16,-inf,26,70,74
bn/voa/00/voa_0059_0,2,1,29,17,-inf,8,24,29
bn/voa/00/voa_0059_0,2,1,29,18,-inf,7,24,24
bn/voa/00/voa_0059_0,2,1,29,19,-inf,6,20,29
bn/voa/00/voa_0059_0,2,1,29,20,-inf,5,18,18
bn/voa/00/voa_0059_0,2,1,29,21,-inf,4,11,16
bn/voa/00/voa_0059_0,2,1,29,22,-inf,3,8,16
bn/voa/00/voa_0059_0,2,1,29,23,-inf,17,46,66
bn/voa/00/voa_0059_0,2,1,29,24,-inf,2,1,29
bn/voa/00/voa_0059_0,2,1,29,25,-inf,15,41,41
bn/voa/00/voa_0059_0,2,1,29,26,-inf,18,56,60
bn/voa/00/voa_0059_0,2,1,29,27,-inf,48,119,120
bn/voa/00/voa_0059_0,2,1,29,28,-inf,36,98,98
bn/voa/00/voa_0059_0,2,1,29,29,-inf,27,70,75
bn/voa/00/voa_0059_0,2,1,29,30,-inf,28,76,76
bn/voa/00/voa_0059_0,2,1,29,31,-inf,29,76,77
bn/voa/00/voa_0059_0,2,1,29,32,-inf,30,77,77
bn/voa/00/voa_0059_0,2,1,29,33,-inf,31,80,93
bn/voa/00/voa_0059_0,2,1,29,34,-inf,32,80,102
bn/voa/00/voa_0059_0,2,1,29,35,-inf,33,85,89
bn/voa/00/voa_0059_0,2,1,29,36,-inf,34,85,93
bn/voa/00/voa_0059_0,2,1,29,37,-inf,35,96,96
bn/voa/00/voa_0059_0,2,1,29,38,-inf,13,38,39
bn/voa/00/voa_0059_0,2,1,29,39,-inf,37,98,99
bn/voa/00/voa_0059_0,2,1,29,40,-inf,38,99,99
bn/voa/00/voa_0059_0,2,1,29,41,-inf,39,101,102
bn/voa/00/voa_0059_0,2,1,29,42,-inf,40,104,109
bn/voa/00/voa_0059_0,2,1,29,43,-inf,41,104,110
bn/voa/00/voa_0059_0,2,1,29,44,-inf,42,104,120
bn/voa/00/voa_0059_0,2,1,29,45,-inf,43,111,111
bn/voa/00/voa_0059_0,2,1,29,46,-inf,44,112,116
bn/voa/00/voa_0059_0,2,1,29,47,-inf,45,112,117
bn/voa/00/voa_0059_0,2,1,29,48,-inf,46,112,120
bn/voa/00/voa_0059_0,2,1,29,49,-inf,47,117,117
bn/voa/00/voa_0059_0,3,8,16,1,0.0,-1,119,120
bn/voa/00/voa_0059_0,3,8,16,2,-76.00736999511719,0,1,16
bn/voa/00/voa_0059_0,3,8,16,3,-90.55796813964844,1,1,17
bn/voa/00/voa_0059_0,3,8,16,4,-103.63751220703125,2,1,29
bn/voa/00/voa_0059_0,3,8,16,5,-inf,10,31,36
bn/voa/00/voa_0059_0,3,8,16,6,-inf,20,59,60
bn/voa/00/voa_0059_0,3,8,16,7,-inf,21,60,60
bn/voa/00/voa_0059_0,3,8,16,8,-inf,22,61,66
bn/voa/00/voa_0059_0,3,8,16,9,-inf,23,64,64
bn/voa/00/voa_0059_0,3,8,16,10,-inf,24,65,66
bn/voa/00/voa_0059_0,3,8,16,11,-inf,19,56,66
bn/voa/00/voa_0059_0,3,8,16,12,-inf,13,38,39
bn/voa/00/voa_0059_0,3,8,16,13,-inf,12,35,36
bn/voa/00/voa_0059_0,3,8,16,14,-inf,11,34,34
bn/voa/00/voa_0059_0,3,8,16,15,-inf,8,24,29
bn/voa/00/voa_0059_0,3,8,16,16,-inf,9,30,30
bn/voa/00/voa_0059_0,3,8,16,17,-inf,27,70,75
bn/voa/00/voa_0059_0,3,8,16,18,-inf,7,24,24
bn/voa/00/voa_0059_0,3,8,16,19,-inf,6,20,29
bn/voa/00/voa_0059_0,3,8,16,20,-inf,5,18,18
bn/voa/00/voa_0059_0,3,8,16,21,-inf,4,11,16
bn/voa/00/voa_0059_0,3,8,16,22,-inf,3,8,16
bn/voa/00/voa_0059_0,3,8,16,23,-inf,25,68,75
bn/voa/00/voa_0059_0,3,8,16,24,-inf,14,38,66
bn/voa/00/voa_0059_0,3,8,16,25,-inf,17,46,66
bn/voa/00/voa_0059_0,3,8,16,26,-inf,18,56,60
bn/voa/00/voa_0059_0,3,8,16,27,-inf,16,43,66
bn/voa/00/voa_0059_0,3,8,16,28,-inf,48,119,120
bn/voa/00/voa_0059_0,3,8,16,29,-inf,28,76,76
bn/voa/00/voa_0059_0,3,8,16,30,-inf,29,76,77
bn/voa/00/voa_0059_0,3,8,16,31,-inf,30,77,77
bn/voa/00/voa_0059_0,3,8,16,32,-inf,31,80,93
bn/voa/00/voa_0059_0,3,8,16,33,-inf,32,80,102
bn/voa/00/voa_0059_0,3,8,16,34,-inf,33,85,89
bn/voa/00/voa_0059_0,3,8,16,35,-inf,34,85,93
bn/voa/00/voa_0059_0,3,8,16,36,-inf,35,96,96
bn/voa/00/voa_0059_0,3,8,16,37,-inf,36,98,98
bn/voa/00/voa_0059_0,3,8,16,38,-inf,26,70,74
bn/voa/00/voa_0059_0,3,8,16,39,-inf,38,99,99
bn/voa/00/voa_0059_0,3,8,16,40,-inf,39,101,102
bn/voa/00/voa_0059_0,3,8,16,41,-inf,40,104,109
bn/voa/00/voa_0059_0,3,8,16,42,-inf,41,104,110
bn/voa/00/voa_0059_0,3,8,16,43,-inf,42,104,120
bn/voa/00/voa_0059_0,3,8,16,44,-inf,43,111,111
bn/voa/00/voa_0059_0,3,8,16,45,-inf,44,112,116
bn/voa/00/voa_0059_0,3,8,16,46,-inf,45,112,117
bn/voa/00/voa_0059_0,3,8,16,47,-inf,46,112,120
bn/voa/00/voa_0059_0,3,8,16,48,-inf,47,117,117
bn/voa/00/voa_0059_0,3,8,16,49,-inf,37,98,99
bn/voa/00/voa_0059_0,4,11,16,1,0.0,-1,119,120
bn/voa/00/voa_0059_0,4,11,16,2,-58.069602966308594,3,8,16
bn/voa/00/voa_0059_0,4,11,16,3,-60.81937789916992,0,1,16
bn/voa/00/voa_0059_0,4,11,16,4,-94.97077178955078,1,1,17
bn/voa/00/voa_0059_0,4,11,16,5,-103.51585388183594,2,1,29
bn/voa/00/voa_0059_0,4,11,16,6,-inf,12,35,36
bn/voa/00/voa_0059_0,4,11,16,7,-inf,21,60,60
bn/voa/00/voa_0059_0,4,11,16,8,-inf,22,61,66
bn/voa/00/voa_0059_0,4,11,16,9,-inf,23,64,64
bn/voa/00/voa_0059_0,4,11,16,10,-inf,24,65,66
bn/voa/00/voa_0059_0,4,11,16,11,-inf,25,68,75
bn/voa/00/voa_0059_0,4,11,16,12,-inf,20,59,60
bn/voa/00/voa_0059_0,4,11,16,13,-inf,14,38,66
bn/voa/00/voa_0059_0,4,11,16,14,-inf,13,38,39
bn/voa/00/voa_0059_0,4,11,16,15,-inf,9,30,30
bn/voa/00/voa_0059_0,4,11,16,16,-inf,11,34,34
bn/voa/00/voa_0059_0,4,11,16,17,-inf,10,31,36
bn/voa/00/voa_0059_0,4,11,16,18,-inf,27,70,75
bn/voa/00/voa_0059_0,4,11,16,19,-inf,8,24,29
bn/voa/00/voa_0059_0,4,11,16,20,-inf,7,24,24
bn/voa/00/voa_0059_0,4,11,16,21,-inf,6,20,29
bn/voa/00/voa_0059_0,4,11,16,22,-inf,5,18,18
bn/voa/00/voa_0059_0,4,11,16,23,-inf,26,70,74
bn/voa/00/voa_0059_0,4,11,16,24,-inf,4,11,16
bn/voa/00/voa_0059_0,4,11,16,25,-inf,18,56,60
bn/voa/00/voa_0059_0,4,11,16,26,-inf,19,56,66
bn/voa/00/voa_0059_0,4,11,16,27,-inf,17,46,66
bn/voa/00/voa_0059_0,4,11,16,28,-inf,48,119,120
bn/voa/00/voa_0059_0,4,11,16,29,-inf,28,76,76
bn/voa/00/voa_0059_0,4,11,16,30,-inf,29,76,77
bn/voa/00/voa_0059_0,4,11,16,31,-inf,30,77,77
bn/voa/00/voa_0059_0,4,11,16,32,-inf,31,80,93
bn/voa/00/voa_0059_0,4,11,16,33,-inf,32,80,102
bn/voa/00/voa_0059_0,4,11,16,34,-inf,33,85,89
bn/voa/00/voa_0059_0,4,11,16,35,-inf,34,85,93
bn/voa/00/voa_0059_0,4,11,16,36,-inf,35,96,96
bn/voa/00/voa_0059_0,4,11,16,37,-inf,36,98,98
bn/voa/00/voa_0059_0,4,11,16,38,-inf,15,41,41
bn/voa/00/voa_0059_0,4,11,16,39,-inf,38,99,99
bn/voa/00/voa_0059_0,4,11,16,40,-inf,39,101,102
bn/voa/00/voa_0059_0,4,11,16,41,-inf,40,104,109
bn/voa/00/voa_0059_0,4,11,16,42,-inf,41,104,110
bn/voa/00/voa_0059_0,4,11,16,43,-inf,42,104,120
bn/voa/00/voa_0059_0,4,11,16,44,-inf,43,111,111
bn/voa/00/voa_0059_0,4,11,16,45,-inf,44,112,116
bn/voa/00/voa_0059_0,4,11,16,46,-inf,45,112,117
bn/voa/00/voa_0059_0,4,11,16,47,-inf,46,112,120
bn/voa/00/voa_0059_0,4,11,16,48,-inf,47,117,117
bn/voa/00/voa_0059_0,4,11,16,49,-inf,37,98,99
bn/voa/00/voa_0059_0,5,18,18,1,0.0,-1,119,120
bn/voa/00/voa_0059_0,5,18,18,2,-93.9795150756836,2,1,29
bn/voa/00/voa_0059_0,5,18,18,3,-96.73160552978516,1,1,17
bn/voa/00/voa_0059_0,5,18,18,4,-100.11616516113281,0,1,16
bn/voa/00/voa_0059_0,5,18,18,5,-100.55096435546875,3,8,16
bn/voa/00/voa_0059_0,5,18,18,6,-119.57354736328125,4,11,16
bn/voa/00/voa_0059_0,5,18,18,7,-inf,11,34,34
bn/voa/00/voa_0059_0,5,18,18,8,-inf,22,61,66
bn/voa/00/voa_0059_0,5,18,18,9,-inf,23,64,64
bn/voa/00/voa_0059_0,5,18,18,10,-inf,24,65,66
bn/voa/00/voa_0059_0,5,18,18,11,-inf,25,68,75
bn/voa/00/voa_0059_0,5,18,18,12,-inf,20,59,60
bn/voa/00/voa_0059_0,5,18,18,13,-inf,14,38,66
bn/voa/00/voa_0059_0,5,18,18,14,-inf,13,38,39
bn/voa/00/voa_0059_0,5,18,18,15,-inf,12,35,36
bn/voa/00/voa_0059_0,5,18,18,16,-inf,8,24,29
bn/voa/00/voa_0059_0,5,18,18,17,-inf,10,31,36
bn/voa/00/voa_0059_0,5,18,18,18,-inf,9,30,30
bn/voa/00/voa_0059_0,5,18,18,19,-inf,28,76,76
bn/voa/00/voa_0059_0,5,18,18,20,-inf,7,24,24
bn/voa/00/voa_0059_0,5,18,18,21,-inf,6,20,29
bn/voa/00/voa_0059_0,5,18,18,22,-inf,5,18,18
bn/voa/00/voa_0059_0,5,18,18,23,-inf,26,70,74
bn/voa/00/voa_0059_0,5,18,18,24,-inf,15,41,41
bn/voa/00/voa_0059_0,5,18,18,25,-inf,21,60,60
bn/voa/00/voa_0059_0,5,18,18,26,-inf,19,56,66
bn/voa/00/voa_0059_0,5,18,18,27,-inf,16,43,66
bn/voa/00/voa_0059_0,5,18,18,28,-inf,17,46,66
bn/voa/00/voa_0059_0,5,18,18,29,-inf,29,76,77
bn/voa/00/voa_0059_0,5,18,18,30,-inf,30,77,77
bn/voa/00/voa_0059_0,5,18,18,31,-inf,31,80,93
bn/voa/00/voa_0059_0,5,18,18,32,-inf,32,80,102
bn/voa/00/voa_0059_0,5,18,18,33,-inf,33,85,89
bn/voa/00/voa_0059_0,5,18,18,34,-inf,34,85,93
bn/voa/00/voa_0059_0,5,18,18,35,-inf,35,96,96
bn/voa/00/voa_0059_0,5,18,18,36,-inf,36,98,98
bn/voa/00/voa_0059_0,5,18,18,37,-inf,27,70,75
bn/voa/00/voa_0059_0,5,18,18,38,-inf,38,99,99
bn/voa/00/voa_0059_0,5,18,18,39,-inf,39,101,102
bn/voa/00/voa_0059_0,5,18,18,40,-inf,40,104,109
bn/voa/00/voa_0059_0,5,18,18,41,-inf,41,104,110
bn/voa/00/voa_0059_0,5,18,18,42,-inf,42,104,120
bn/voa/00/voa_0059_0,5,18,18,43,-inf,43,111,111
bn/voa/00/voa_0059_0,5,18,18,44,-inf,44,112,116
bn/voa/00/voa_0059_0,5,18,18,45,-inf,45,112,117
bn/voa/00/voa_0059_0,5,18,18,46,-inf,46,112,120
bn/voa/00/voa_0059_0,5,18,18,47,-inf,47,117,117
bn/voa/00/voa_0059_0,5,18,18,48,-inf,37,98,99
bn/voa/00/voa_0059_0,5,18,18,49,-inf,48,119,120
bn/voa/00/voa_0059_0,6,20,29,1,0.0,-1,119,120
bn/voa/00/voa_0059_0,6,20,29,2,-51.79986572265625,3,8,16
