doc_key,span_idx,span_start,span_end,antecedent_rank,antecedent_score,antecedent_idx,antecedent_start,antecedent_end
mz/sinorama/10/ectb_1019_1,0,4,4,1,0.0,-1,530,530
mz/sinorama/10/ectb_1019_1,0,4,4,2,-inf,10,119,119
mz/sinorama/10/ectb_1019_1,0,4,4,3,-inf,14,148,148
mz/sinorama/10/ectb_1019_1,0,4,4,4,-inf,13,142,142
mz/sinorama/10/ectb_1019_1,0,4,4,5,-inf,15,252,252
mz/sinorama/10/ectb_1019_1,0,4,4,6,-inf,19,324,324
mz/sinorama/10/ectb_1019_1,0,4,4,7,-inf,20,327,327
mz/sinorama/10/ectb_1019_1,0,4,4,8,-inf,21,331,331
mz/sinorama/10/ectb_1019_1,0,4,4,9,-inf,22,335,335
mz/sinorama/10/ectb_1019_1,0,4,4,10,-inf,23,354,355
mz/sinorama/10/ectb_1019_1,0,4,4,11,-inf,18,313,317
mz/sinorama/10/ectb_1019_1,0,4,4,12,-inf,25,366,366
mz/sinorama/10/ectb_1019_1,0,4,4,13,-inf,9,97,104
mz/sinorama/10/ectb_1019_1,0,4,4,14,-inf,26,374,374
mz/sinorama/10/ectb_1019_1,0,4,4,15,-inf,8,74,74
mz/sinorama/10/ectb_1019_1,0,4,4,16,-inf,7,50,50
mz/sinorama/10/ectb_1019_1,0,4,4,17,-inf,6,40,40
mz/sinorama/10/ectb_1019_1,0,4,4,18,-inf,5,37,37
mz/sinorama/10/ectb_1019_1,0,4,4,19,-inf,4,35,35
mz/sinorama/10/ectb_1019_1,0,4,4,20,-inf,3,30,30
mz/sinorama/10/ectb_1019_1,0,4,4,21,-inf,2,26,26
mz/sinorama/10/ectb_1019_1,0,4,4,22,-inf,1,15,15
mz/sinorama/10/ectb_1019_1,0,4,4,23,-inf,12,136,140
mz/sinorama/10/ectb_1019_1,0,4,4,24,-inf,11,129,129
mz/sinorama/10/ectb_1019_1,0,4,4,25,-inf,0,4,4
mz/sinorama/10/ectb_1019_1,0,4,4,26,-inf,17,308,309
mz/sinorama/10/ectb_1019_1,0,4,4,27,-inf,37,454,454
mz/sinorama/10/ectb_1019_1,0,4,4,28,-inf,48,530,530
mz/sinorama/10/ectb_1019_1,0,4,4,29,-inf,27,392,392
mz/sinorama/10/ectb_1019_1,0,4,4,30,-inf,28,403,411
mz/sinorama/10/ectb_1019_1,0,4,4,31,-inf,29,409,409
mz/sinorama/10/ectb_1019_1,0,4,4,32,-inf,30,414,414
mz/sinorama/10/ectb_1019_1,0,4,4,33,-inf,31,417,417
mz/sinorama/10/ectb_1019_1,0,4,4,34,-inf,32,430,430
mz/sinorama/10/ectb_1019_1,0,4,4,35,-inf,33,438,438
mz/sinorama/10/ectb_1019_1,0,4,4,36,-inf,34,445,445
mz/sinorama/10/ectb_1019_1,0,4,4,37,-inf,35,450,450
mz/sinorama/10/ectb_1019_1,0,4,4,38,-inf,36,451,451
mz/sinorama/10/ectb_1019_1,0,4,4,39,-inf,24,357,357
mz/sinorama/10/ectb_1019_1,0,4,4,40,-inf,38,461,461
mz/sinorama/10/ectb_1019_1,0,4,4,41,-inf,39,467,467
mz/sinorama/10/ectb_1019_1,0,4,4,42,-inf,40,482,482
mz/sinorama/10/ectb_1019_1,0,4,4,43,-inf,41,485,485
mz/sinorama/10/ectb_1019_1,0,4,4,44,-inf,42,486,487
mz/sinorama/10/ectb_1019_1,0,4,4,45,-inf,43,495,495
mz/sinorama/10/ectb_1019_1,0,4,4,46,-inf,44,501,501
mz/sinorama/10/ectb_1019_1,0,4,4,47,-inf,45,507,507
mz/sinorama/10/ectb_1019_1,0,4,4,48,-inf,46,511,511
mz/sinorama/10/ectb_1019_1,0,4,4,49,-inf,47,522,522
mz/sinorama/10/ectb_1019_1,1,15,15,1,39.13321304321289,0,4,4
mz/sinorama/10/ectb_1019_1,1,15,15,2,0.0,-1,530,530
mz/sinorama/10/ectb_1019_1,1,15,15,3,-inf,9,97,104
mz/sinorama/10/ectb_1019_1,1,15,15,4,-inf,13,142,142
mz/sinorama/10/ectb_1019_1,1,15,15,5,-inf,15,252,252
mz/sinorama/10/ectb_1019_1,1,15,15,6,-inf,19,324,324
mz/sinorama/10/ectb_1019_1,1,15,15,7,-inf,20,327,327
