doc_key,span_idx,span_start,span_end,antecedent_rank,antecedent_score,antecedent_idx,antecedent_start,antecedent_end
bn/cnn/02/cnn_0279_0,0,0,0,1,0.0,-1,64,64
bn/cnn/02/cnn_0279_0,0,0,0,2,-inf,1,1,4
bn/cnn/02/cnn_0279_0,0,0,0,3,-inf,14,37,37
bn/cnn/02/cnn_0279_0,0,0,0,4,-inf,9,27,32
bn/cnn/02/cnn_0279_0,0,0,0,5,-inf,0,0,0
bn/cnn/02/cnn_0279_0,0,0,0,6,-inf,11,27,46
bn/cnn/02/cnn_0279_0,0,0,0,7,-inf,12,33,33
bn/cnn/02/cnn_0279_0,0,0,0,8,-inf,10,27,33
bn/cnn/02/cnn_0279_0,0,0,0,9,-inf,6,21,21
bn/cnn/02/cnn_0279_0,0,0,0,10,-inf,5,9,25
bn/cnn/02/cnn_0279_0,0,0,0,11,-inf,4,9,15
bn/cnn/02/cnn_0279_0,0,0,0,12,-inf,3,6,6
bn/cnn/02/cnn_0279_0,0,0,0,13,-inf,2,1,25
bn/cnn/02/cnn_0279_0,0,0,0,14,-inf,8,25,25
bn/cnn/02/cnn_0279_0,0,0,0,15,-inf,25,64,64
bn/cnn/02/cnn_0279_0,0,0,0,16,-inf,13,34,36
bn/cnn/02/cnn_0279_0,0,0,0,17,-inf,15,46,46
bn/cnn/02/cnn_0279_0,0,0,0,18,-inf,16,48,48
bn/cnn/02/cnn_0279_0,0,0,0,19,-inf,17,49,49
bn/cnn/02/cnn_0279_0,0,0,0,20,-inf,18,50,50
bn/cnn/02/cnn_0279_0,0,0,0,21,-inf,19,52,52
bn/cnn/02/cnn_0279_0,0,0,0,22,-inf,20,52,62
bn/cnn/02/cnn_0279_0,0,0,0,23,-inf,21,52,63
bn/cnn/02/cnn_0279_0,0,0,0,24,-inf,22,57,59
bn/cnn/02/cnn_0279_0,0,0,0,25,-inf,23,57,62
bn/cnn/02/cnn_0279_0,0,0,0,26,-inf,24,61,62
bn/cnn/02/cnn_0279_0,1,1,4,1,0.0,-1,64,64
bn/cnn/02/cnn_0279_0,1,1,4,2,-106.807373046875,0,0,0
bn/cnn/02/cnn_0279_0,1,1,4,3,-inf,1,1,4
bn/cnn/02/cnn_0279_0,1,1,4,4,-inf,14,37,37
bn/cnn/02/cnn_0279_0,1,1,4,5,-inf,8,25,25
bn/cnn/02/cnn_0279_0,1,1,4,6,-inf,12,33,33
bn/cnn/02/cnn_0279_0,1,1,4,7,-inf,10,27,33
bn/cnn/02/cnn_0279_0,1,1,4,8,-inf,11,27,46
bn/cnn/02/cnn_0279_0,1,1,4,9,-inf,9,27,32
bn/cnn/02/cnn_0279_0,1,1,4,10,-inf,5,9,25
bn/cnn/02/cnn_0279_0,1,1,4,11,-inf,4,9,15
bn/cnn/02/cnn_0279_0,1,1,4,12,-inf,3,6,6
bn/cnn/02/cnn_0279_0,1,1,4,13,-inf,2,1,25
bn/cnn/02/cnn_0279_0,1,1,4,14,-inf,7,23,23
bn/cnn/02/cnn_0279_0,1,1,4,15,-inf,25,64,64
bn/cnn/02/cnn_0279_0,1,1,4,16,-inf,13,34,36
bn/cnn/02/cnn_0279_0,1,1,4,17,-inf,15,46,46
bn/cnn/02/cnn_0279_0,1,1,4,18,-inf,16,48,48
bn/cnn/02/cnn_0279_0,1,1,4,19,-inf,17,49,49
bn/cnn/02/cnn_0279_0,1,1,4,20,-inf,18,50,50
bn/cnn/02/cnn_0279_0,1,1,4,21,-inf,19,52,52
bn/cnn/02/cnn_0279_0,1,1,4,22,-inf,20,52,62
bn/cnn/02/cnn_0279_0,1,1,4,23,-inf,21,52,63
bn/cnn/02/cnn_0279_0,1,1,4,24,-inf,22,57,59
bn/cnn/02/cnn_0279_0,1,1,4,25,-inf,23,57,62
bn/cnn/02/cnn_0279_0,1,1,4,26,-inf,24,61,62
