doc_key,span_idx,span_start,span_end,antecedent_rank,antecedent_score,antecedent_idx,antecedent_start,antecedent_end
bn/cnn/04/cnn_0409_0,0,0,0,1,0.0,-1,196,196
bn/cnn/04/cnn_0409_0,0,0,0,2,-inf,43,101,107
bn/cnn/04/cnn_0409_0,0,0,0,3,-inf,14,27,33
bn/cnn/04/cnn_0409_0,0,0,0,4,-inf,15,35,40
bn/cnn/04/cnn_0409_0,0,0,0,5,-inf,16,41,41
bn/cnn/04/cnn_0409_0,0,0,0,6,-inf,17,42,43
bn/cnn/04/cnn_0409_0,0,0,0,7,-inf,18,47,51
bn/cnn/04/cnn_0409_0,0,0,0,8,-inf,19,54,59
bn/cnn/04/cnn_0409_0,0,0,0,9,-inf,10,16,18
bn/cnn/04/cnn_0409_0,0,0,0,10,-inf,40,98,98
bn/cnn/04/cnn_0409_0,0,0,0,11,-inf,54,151,151
bn/cnn/04/cnn_0409_0,0,0,0,12,-inf,42,101,102
bn/cnn/04/cnn_0409_0,0,0,0,13,-inf,44,110,110
bn/cnn/04/cnn_0409_0,0,0,0,14,-inf,12,21,21
bn/cnn/04/cnn_0409_0,0,0,0,15,-inf,45,114,114
bn/cnn/04/cnn_0409_0,0,0,0,16,-inf,46,118,122
bn/cnn/04/cnn_0409_0,0,0,0,17,-inf,47,118,123
bn/cnn/04/cnn_0409_0,0,0,0,18,-inf,48,118,140
bn/cnn/04/cnn_0409_0,0,0,0,19,-inf,49,124,124
bn/cnn/04/cnn_0409_0,0,0,0,20,-inf,50,128,140
bn/cnn/04/cnn_0409_0,0,0,0,21,-inf,51,132,140
bn/cnn/04/cnn_0409_0,0,0,0,22,-inf,52,138,140
bn/cnn/04/cnn_0409_0,0,0,0,23,-inf,53,142,149
bn/cnn/04/cnn_0409_0,0,0,0,24,-inf,41,100,100
bn/cnn/04/cnn_0409_0,0,0,0,25,-inf,13,22,33
bn/cnn/04/cnn_0409_0,0,0,0,26,-inf,2,2,2
bn/cnn/04/cnn_0409_0,0,0,0,27,-inf,55,153,154
bn/cnn/04/cnn_0409_0,0,0,0,28,-inf,39,95,107
bn/cnn/04/cnn_0409_0,0,0,0,29,-inf,56,153,161
bn/cnn/04/cnn_0409_0,0,0,0,30,-inf,57,156,156
bn/cnn/04/cnn_0409_0,0,0,0,31,-inf,58,156,157
bn/cnn/04/cnn_0409_0,0,0,0,32,-inf,59,156,158
bn/cnn/04/cnn_0409_0,0,0,0,33,-inf,60,156,161
bn/cnn/04/cnn_0409_0,0,0,0,34,-inf,61,160,161
bn/cnn/04/cnn_0409_0,0,0,0,35,-inf,62,165,165
bn/cnn/04/cnn_0409_0,0,0,0,36,-inf,63,167,168
bn/cnn/04/cnn_0409_0,0,0,0,37,-inf,64,170,170
bn/cnn/04/cnn_0409_0,0,0,0,38,-inf,65,175,175
bn/cnn/04/cnn_0409_0,0,0,0,39,-inf,67,176,177
bn/cnn/04/cnn_0409_0,0,0,0,40,-inf,66,175,177
bn/cnn/04/cnn_0409_0,0,0,0,41,-inf,68,177,177
bn/cnn/04/cnn_0409_0,0,0,0,42,-inf,69,178,185
bn/cnn/04/cnn_0409_0,0,0,0,43,-inf,70,181,185
bn/cnn/04/cnn_0409_0,0,0,0,44,-inf,71,187,187
bn/cnn/04/cnn_0409_0,0,0,0,45,-inf,72,187,188
bn/cnn/04/cnn_0409_0,0,0,0,46,-inf,73,188,188
bn/cnn/04/cnn_0409_0,0,0,0,47,-inf,74,189,190
bn/cnn/04/cnn_0409_0,0,0,0,48,-inf,75,192,192
bn/cnn/04/cnn_0409_0,0,0,0,49,-inf,76,194,194
bn/cnn/04/cnn_0409_0,0,0,0,50,-inf,77,196,196
bn/cnn/04/cnn_0409_0,1,1,1,1,0.0,-1,196,196
bn/cnn/04/cnn_0409_0,1,1,1,2,-80.7033462524414,0,0,0
bn/cnn/04/cnn_0409_0,1,1,1,3,-inf,44,110,110
bn/cnn/04/cnn_0409_0,1,1,1,4,-inf,16,41,41
bn/cnn/04/cnn_0409_0,1,1,1,5,-inf,13,22,33
bn/cnn/04/cnn_0409_0,1,1,1,6,-inf,12,21,21
bn/cnn/04/cnn_0409_0,1,1,1,7,-inf,11,16,33
bn/cnn/04/cnn_0409_0,1,1,1,8,-inf,10,16,18
bn/cnn/04/cnn_0409_0,1,1,1,9,-inf,14,27,33
bn/cnn/04/cnn_0409_0,1,1,1,10,-inf,40,98,98
bn/cnn/04/cnn_0409_0,1,1,1,11,-inf,54,151,151
bn/cnn/04/cnn_0409_0,1,1,1,12,-inf,42,101,102
bn/cnn/04/cnn_0409_0,1,1,1,13,-inf,43,101,107
bn/cnn/04/cnn_0409_0,1,1,1,14,-inf,45,114,114
bn/cnn/04/cnn_0409_0,1,1,1,15,-inf,17,42,43
bn/cnn/04/cnn_0409_0,1,1,1,16,-inf,46,118,122
bn/cnn/04/cnn_0409_0,1,1,1,17,-inf,47,118,123
bn/cnn/04/cnn_0409_0,1,1,1,18,-inf,48,118,140
bn/cnn/04/cnn_0409_0,1,1,1,19,-inf,49,124,124
bn/cnn/04/cnn_0409_0,1,1,1,20,-inf,50,128,140
bn/cnn/04/cnn_0409_0,1,1,1,21,-inf,51,132,140
bn/cnn/04/cnn_0409_0,1,1,1,22,-inf,52,138,140
bn/cnn/04/cnn_0409_0,1,1,1,23,-inf,53,142,149
bn/cnn/04/cnn_0409_0,1,1,1,24,-inf,41,100,100
bn/cnn/04/cnn_0409_0,1,1,1,25,-inf,18,47,51
bn/cnn/04/cnn_0409_0,1,1,1,26,-inf,15,35,40
bn/cnn/04/cnn_0409_0,1,1,1,27,-inf,55,153,154
bn/cnn/04/cnn_0409_0,1,1,1,28,-inf,39,95,107
bn/cnn/04/cnn_0409_0,1,1,1,29,-inf,56,153,161
bn/cnn/04/cnn_0409_0,1,1,1,30,-inf,57,156,156
bn/cnn/04/cnn_0409_0,1,1,1,31,-inf,58,156,157
bn/cnn/04/cnn_0409_0,1,1,1,32,-inf,59,156,158
bn/cnn/04/cnn_0409_0,1,1,1,33,-inf,60,156,161
bn/cnn/04/cnn_0409_0,1,1,1,34,-inf,61,160,161
bn/cnn/04/cnn_0409_0,1,1,1,35,-inf,62,165,165
bn/cnn/04/cnn_0409_0,1,1,1,36,-inf,63,167,168
bn/cnn/04/cnn_0409_0,1,1,1,37,-inf,64,170,170
bn/cnn/04/cnn_0409_0,1,1,1,38,-inf,65,175,175
bn/cnn/04/cnn_0409_0,1,1,1,39,-inf,67,176,177
bn/cnn/04/cnn_0409_0,1,1,1,40,-inf,66,175,177
bn/cnn/04/cnn_0409_0,1,1,1,41,-inf,68,177,177
bn/cnn/04/cnn_0409_0,1,1,1,42,-inf,69,178,185
bn/cnn/04/cnn_0409_0,1,1,1,43,-inf,70,181,185
bn/cnn/04/cnn_0409_0,1,1,1,44,-inf,71,187,187
bn/cnn/04/cnn_0409_0,1,1,1,45,-inf,72,187,188
bn/cnn/04/cnn_0409_0,1,1,1,46,-inf,73,188,188
bn/cnn/04/cnn_0409_0,1,1,1,47,-inf,74,189,190
bn/cnn/04/cnn_0409_0,1,1,1,48,-inf,75,192,192
bn/cnn/04/cnn_0409_0,1,1,1,49,-inf,76,194,194
bn/cnn/04/cnn_0409_0,1,1,1,50,-inf,77,196,196
bn/cnn/04/cnn_0409_0,2,2,2,1,0.0,-1,196,196
bn/cnn/04/cnn_0409_0,2,2,2,2,-85.79193878173828,1,1,1
bn/cnn/04/cnn_0409_0,2,2,2,3,-96.41835021972656,0,0,0
bn/cnn/04/cnn_0409_0,2,2,2,4,-inf,44,110,110
bn/cnn/04/cnn_0409_0,2,2,2,5,-inf,14,27,33
bn/cnn/04/cnn_0409_0,2,2,2,6,-inf,13,22,33
bn/cnn/04/cnn_0409_0,2,2,2,7,-inf,12,21,21
bn/cnn/04/cnn_0409_0,2,2,2,8,-inf,11,16,33
bn/cnn/04/cnn_0409_0,2,2,2,9,-inf,15,35,40
bn/cnn/04/cnn_0409_0,2,2,2,10,-inf,40,98,98
bn/cnn/04/cnn_0409_0,2,2,2,11,-inf,41,100,100
bn/cnn/04/cnn_0409_0,2,2,2,12,-inf,42,101,102
bn/cnn/04/cnn_0409_0,2,2,2,13,-inf,43,101,107
bn/cnn/04/cnn_0409_0,2,2,2,14,-inf,46,118,122
bn/cnn/04/cnn_0409_0,2,2,2,15,-inf,45,114,114
bn/cnn/04/cnn_0409_0,2,2,2,16,-inf,19,54,59
bn/cnn/04/cnn_0409_0,2,2,2,17,-inf,47,118,123
bn/cnn/04/cnn_0409_0,2,2,2,18,-inf,48,118,140
bn/cnn/04/cnn_0409_0,2,2,2,19,-inf,49,124,124
bn/cnn/04/cnn_0409_0,2,2,2,20,-inf,50,128,140
bn/cnn/04/cnn_0409_0,2,2,2,21,-inf,51,132,140
bn/cnn/04/cnn_0409_0,2,2,2,22,-inf,52,138,140
bn/cnn/04/cnn_0409_0,2,2,2,23,-inf,10,16,18
bn/cnn/04/cnn_0409_0,2,2,2,24,-inf,53,142,149
bn/cnn/04/cnn_0409_0,2,2,2,25,-inf,17,42,43
bn/cnn/04/cnn_0409_0,2,2,2,26,-inf,16,41,41
bn/cnn/04/cnn_0409_0,2,2,2,27,-inf,55,153,154
bn/cnn/04/cnn_0409_0,2,2,2,28,-inf,66,175,177
bn/cnn/04/cnn_0409_0,2,2,2,29,-inf,56,153,161
bn/cnn/04/cnn_0409_0,2,2,2,30,-inf,57,156,156
bn/cnn/04/cnn_0409_0,2,2,2,31,-inf,58,156,157
bn/cnn/04/cnn_0409_0,2,2,2,32,-inf,59,156,158
bn/cnn/04/cnn_0409_0,2,2,2,33,-inf,60,156,161
bn/cnn/04/cnn_0409_0,2,2,2,34,-inf,61,160,161
bn/cnn/04/cnn_0409_0,2,2,2,35,-inf,62,165,165
bn/cnn/04/cnn_0409_0,2,2,2,36,-inf,63,167,168
bn/cnn/04/cnn_0409_0,2,2,2,37,-inf,64,170,170
bn/cnn/04/cnn_0409_0,2,2,2,38,-inf,54,151,151
bn/cnn/04/cnn_0409_0,2,2,2,39,-inf,67,176,177
bn/cnn/04/cnn_0409_0,2,2,2,40,-inf,77,196,196
bn/cnn/04/cnn_0409_0,2,2,2,41,-inf,68,177,177
bn/cnn/04/cnn_0409_0,2,2,2,42,-inf,69,178,185
bn/cnn/04/cnn_0409_0,2,2,2,43,-inf,70,181,185
bn/cnn/04/cnn_0409_0,2,2,2,44,-inf,71,187,187
bn/cnn/04/cnn_0409_0,2,2,2,45,-inf,72,187,188
bn/cnn/04/cnn_0409_0,2,2,2,46,-inf,73,188,188
bn/cnn/04/cnn_0409_0,2,2,2,47,-inf,74,189,190
bn/cnn/04/cnn_0409_0,2,2,2,48,-inf,75,192,192
bn/cnn/04/cnn_0409_0,2,2,2,49,-inf,76,194,194
bn/cnn/04/cnn_0409_0,2,2,2,50,-inf,65,175,175
bn/cnn/04/cnn_0409_0,3,4,5,1,0.0,-1,196,196
bn/cnn/04/cnn_0409_0,3,4,5,2,-78.96475219726562,2,2,2
bn/cnn/04/cnn_0409_0,3,4,5,3,-96.02055358886719,1,1,1
bn/cnn/04/cnn_0409_0,3,4,5,4,-103.21338653564453,0,0,0
bn/cnn/04/cnn_0409_0,3,4,5,5,-inf,45,114,114
bn/cnn/04/cnn_0409_0,3,4,5,6,-inf,15,35,40
bn/cnn/04/cnn_0409_0,3,4,5,7,-inf,14,27,33
bn/cnn/04/cnn_0409_0,3,4,5,8,-inf,13,22,33
bn/cnn/04/cnn_0409_0,3,4,5,9,-inf,12,21,21
bn/cnn/04/cnn_0409_0,3,4,5,10,-inf,16,41,41
bn/cnn/04/cnn_0409_0,3,4,5,11,-inf,41,100,100
bn/cnn/04/cnn_0409_0,3,4,5,12,-inf,42,101,102
bn/cnn/04/cnn_0409_0,3,4,5,13,-inf,43,101,107
bn/cnn/04/cnn_0409_0,3,4,5,14,-inf,44,110,110
bn/cnn/04/cnn_0409_0,3,4,5,15,-inf,47,118,123
bn/cnn/04/cnn_0409_0,3,4,5,16,-inf,46,118,122
bn/cnn/04/cnn_0409_0,3,4,5,17,-inf,20,54,76
bn/cnn/04/cnn_0409_0,3,4,5,18,-inf,48,118,140
bn/cnn/04/cnn_0409_0,3,4,5,19,-inf,49,124,124
bn/cnn/04/cnn_0409_0,3,4,5,20,-inf,50,128,140
bn/cnn/04/cnn_0409_0,3,4,5,21,-inf,51,132,140
bn/cnn/04/cnn_0409_0,3,4,5,22,-inf,52,138,140
bn/cnn/04/cnn_0409_0,3,4,5,23,-inf,11,16,33
bn/cnn/04/cnn_0409_0,3,4,5,24,-inf,53,142,149
bn/cnn/04/cnn_0409_0,3,4,5,25,-inf,18,47,51
bn/cnn/04/cnn_0409_0,3,4,5,26,-inf,17,42,43
bn/cnn/04/cnn_0409_0,3,4,5,27,-inf,55,153,154
