doc_key,span_idx,span_start,span_end,antecedent_rank,antecedent_score,antecedent_idx,antecedent_start,antecedent_end
mz/sinorama/10/ectb_1039_0,0,3,4,1,0.0,-1,99,106
mz/sinorama/10/ectb_1039_0,0,3,4,2,-inf,4,38,38
mz/sinorama/10/ectb_1039_0,0,3,4,3,-inf,0,3,4
mz/sinorama/10/ectb_1039_0,0,3,4,4,-inf,2,15,22
mz/sinorama/10/ectb_1039_0,0,3,4,5,-inf,1,6,11
mz/sinorama/10/ectb_1039_0,0,3,4,6,-inf,3,25,35
mz/sinorama/10/ectb_1039_0,0,3,4,7,-inf,6,58,79
mz/sinorama/10/ectb_1039_0,0,3,4,8,-inf,7,61,66
mz/sinorama/10/ectb_1039_0,0,3,4,9,-inf,8,78,79
mz/sinorama/10/ectb_1039_0,0,3,4,10,-inf,9,92,93
mz/sinorama/10/ectb_1039_0,0,3,4,11,-inf,10,99,106
mz/sinorama/10/ectb_1039_0,1,6,11,1,0.0,-1,99,106
mz/sinorama/10/ectb_1039_0,1,6,11,2,-65.187744140625,0,3,4
mz/sinorama/10/ectb_1039_0,1,6,11,3,-inf,4,38,38
mz/sinorama/10/ectb_1039_0,1,6,11,4,-inf,6,58,79
mz/sinorama/10/ectb_1039_0,1,6,11,5,-inf,2,15,22
mz/sinorama/10/ectb_1039_0,1,6,11,6,-inf,1,6,11
mz/sinorama/10/ectb_1039_0,1,6,11,7,-inf,3,25,35
mz/sinorama/10/ectb_1039_0,1,6,11,8,-inf,7,61,66
mz/sinorama/10/ectb_1039_0,1,6,11,9,-inf,8,78,79
mz/sinorama/10/ectb_1039_0,1,6,11,10,-inf,9,92,93
mz/sinorama/10/ectb_1039_0,1,6,11,11,-inf,10,99,106
mz/sinorama/10/ectb_1039_0,2,15,22,1,3.744595527648926,1,6,11
mz/sinorama/10/ectb_1039_0,2,15,22,2,0.0,-1,99,106
mz/sinorama/10/ectb_1039_0,2,15,22,3,-78.85400390625,0,3,4
