doc_key,span_idx,span_start,span_end,antecedent_rank,antecedent_score,antecedent_idx,antecedent_start,antecedent_end
bc/msnbc/00/msnbc_0007_5,0,13,14,1,0.0,-1,832,832
bc/msnbc/00/msnbc_0007_5,0,13,14,2,-inf,27,238,239
bc/msnbc/00/msnbc_0007_5,0,13,14,3,-inf,40,326,327
bc/msnbc/00/msnbc_0007_5,0,13,14,4,-inf,34,277,277
bc/msnbc/00/msnbc_0007_5,0,13,14,5,-inf,0,13,14
bc/msnbc/00/msnbc_0007_5,0,13,14,6,-inf,36,299,300
bc/msnbc/00/msnbc_0007_5,0,13,14,7,-inf,37,302,302
bc/msnbc/00/msnbc_0007_5,0,13,14,8,-inf,35,290,290
bc/msnbc/00/msnbc_0007_5,0,13,14,9,-inf,31,257,274
bc/msnbc/00/msnbc_0007_5,0,13,14,10,-inf,30,251,251
bc/msnbc/00/msnbc_0007_5,0,13,14,11,-inf,29,246,247
bc/msnbc/00/msnbc_0007_5,0,13,14,12,-inf,28,242,242
bc/msnbc/00/msnbc_0007_5,0,13,14,13,-inf,32,266,267
bc/msnbc/00/msnbc_0007_5,0,13,14,14,-inf,1,22,23
bc/msnbc/00/msnbc_0007_5,0,13,14,15,-inf,39,322,324
bc/msnbc/00/msnbc_0007_5,0,13,14,16,-inf,52,402,402
bc/msnbc/00/msnbc_0007_5,0,13,14,17,-inf,41,333,333
bc/msnbc/00/msnbc_0007_5,0,13,14,18,-inf,42,335,335
bc/msnbc/00/msnbc_0007_5,0,13,14,19,-inf,43,347,347
bc/msnbc/00/msnbc_0007_5,0,13,14,20,-inf,44,360,360
bc/msnbc/00/msnbc_0007_5,0,13,14,21,-inf,45,366,367
bc/msnbc/00/msnbc_0007_5,0,13,14,22,-inf,46,368,370
bc/msnbc/00/msnbc_0007_5,0,13,14,23,-inf,47,372,372
bc/msnbc/00/msnbc_0007_5,0,13,14,24,-inf,48,377,377
bc/msnbc/00/msnbc_0007_5,0,13,14,25,-inf,26,232,233
bc/msnbc/00/msnbc_0007_5,0,13,14,26,-inf,2,32,33
bc/msnbc/00/msnbc_0007_5,0,13,14,27,-inf,50,386,387
bc/msnbc/00/msnbc_0007_5,0,13,14,28,-inf,15,142,143
bc/msnbc/00/msnbc_0007_5,0,13,14,29,-inf,12,120,120
bc/msnbc/00/msnbc_0007_5,0,13,14,30,-inf,24,218,221
bc/msnbc/00/msnbc_0007_5,0,13,14,31,-inf,23,216,216
bc/msnbc/00/msnbc_0007_5,0,13,14,32,-inf,22,206,209
bc/msnbc/00/msnbc_0007_5,0,13,14,33,-inf,21,198,202
bc/msnbc/00/msnbc_0007_5,0,13,14,34,-inf,20,185,185
bc/msnbc/00/msnbc_0007_5,0,13,14,35,-inf,19,175,175
bc/msnbc/00/msnbc_0007_5,0,13,14,36,-inf,18,172,172
bc/msnbc/00/msnbc_0007_5,0,13,14,37,-inf,17,161,161
bc/msnbc/00/msnbc_0007_5,0,13,14,38,-inf,16,151,153
bc/msnbc/00/msnbc_0007_5,0,13,14,39,-inf,14,127,127
bc/msnbc/00/msnbc_0007_5,0,13,14,40,-inf,3,40,41
bc/msnbc/00/msnbc_0007_5,0,13,14,41,-inf,13,123,125
bc/msnbc/00/msnbc_0007_5,0,13,14,42,-inf,25,227,228
bc/msnbc/00/msnbc_0007_5,0,13,14,43,-inf,11,104,105
bc/msnbc/00/msnbc_0007_5,0,13,14,44,-inf,10,88,91
bc/msnbc/00/msnbc_0007_5,0,13,14,45,-inf,9,84,86
bc/msnbc/00/msnbc_0007_5,0,13,14,46,-inf,8,78,78
bc/msnbc/00/msnbc_0007_5,0,13,14,47,-inf,7,73,73
bc/msnbc/00/msnbc_0007_5,0,13,14,48,-inf,6,60,60
bc/msnbc/00/msnbc_0007_5,0,13,14,49,-inf,5,56,56
bc/msnbc/00/msnbc_0007_5,0,13,14,50,-inf,4,51,51
bc/msnbc/00/msnbc_0007_5,0,13,14,51,-inf,49,383,383
bc/msnbc/00/msnbc_0007_5,0,13,14,52,-inf,33,272,274
bc/msnbc/00/msnbc_0007_5,0,13,14,53,-inf,76,637,637
bc/msnbc/00/msnbc_0007_5,0,13,14,54,-inf,64,560,561
bc/msnbc/00/msnbc_0007_5,0,13,14,55,-inf,54,443,443
bc/msnbc/00/msnbc_0007_5,0,13,14,56,-inf,55,444,445
bc/msnbc/00/msnbc_0007_5,0,13,14,57,-inf,56,490,490
bc/msnbc/00/msnbc_0007_5,0,13,14,58,-inf,57,497,497
bc/msnbc/00/msnbc_0007_5,0,13,14,59,-inf,58,511,512
bc/msnbc/00/msnbc_0007_5,0,13,14,60,-inf,59,515,517
bc/msnbc/00/msnbc_0007_5,0,13,14,61,-inf,60,523,523
bc/msnbc/00/msnbc_0007_5,0,13,14,62,-inf,61,531,531
