doc_key,span_idx,span_start,span_end,antecedent_rank,antecedent_score,antecedent_idx,antecedent_start,antecedent_end
mz/sinorama/10/ectb_1009_8,0,0,0,1,0.0,-1,312,312
mz/sinorama/10/ectb_1009_8,0,0,0,2,-inf,122,297,303
mz/sinorama/10/ectb_1009_8,0,0,0,3,-inf,112,271,290
mz/sinorama/10/ectb_1009_8,0,0,0,4,-inf,113,271,294
mz/sinorama/10/ectb_1009_8,0,0,0,5,-inf,114,275,276
mz/sinorama/10/ectb_1009_8,0,0,0,6,-inf,115,278,278
mz/sinorama/10/ectb_1009_8,0,0,0,7,-inf,116,278,283
mz/sinorama/10/ectb_1009_8,0,0,0,8,-inf,117,280,283
mz/sinorama/10/ectb_1009_8,0,0,0,9,-inf,118,285,287
mz/sinorama/10/ectb_1009_8,0,0,0,10,-inf,119,289,290
mz/sinorama/10/ectb_1009_8,0,0,0,11,-inf,86,215,215
mz/sinorama/10/ectb_1009_8,0,0,0,12,-inf,121,295,303
mz/sinorama/10/ectb_1009_8,0,0,0,13,-inf,123,306,311
mz/sinorama/10/ectb_1009_8,0,0,0,14,-inf,110,271,283
mz/sinorama/10/ectb_1009_8,0,0,0,15,-inf,124,312,312
mz/sinorama/10/ectb_1009_8,0,0,0,16,-inf,109,271,276
mz/sinorama/10/ectb_1009_8,0,0,0,17,-inf,93,232,233
mz/sinorama/10/ectb_1009_8,0,0,0,18,-inf,92,232,232
mz/sinorama/10/ectb_1009_8,0,0,0,19,-inf,91,226,234
mz/sinorama/10/ectb_1009_8,0,0,0,20,-inf,90,226,226
mz/sinorama/10/ectb_1009_8,0,0,0,21,-inf,89,225,225
mz/sinorama/10/ectb_1009_8,0,0,0,22,-inf,88,222,225
mz/sinorama/10/ectb_1009_8,0,0,0,23,-inf,87,220,220
mz/sinorama/10/ectb_1009_8,0,0,0,24,-inf,120,291,294
mz/sinorama/10/ectb_1009_8,0,0,0,25,-inf,111,271,284
mz/sinorama/10/ectb_1009_8,0,0,0,26,-inf,99,236,258
mz/sinorama/10/ectb_1009_8,0,0,0,27,-inf,85,211,213
mz/sinorama/10/ectb_1009_8,0,0,0,28,-inf,94,234,234
mz/sinorama/10/ectb_1009_8,0,0,0,29,-inf,84,210,210
mz/sinorama/10/ectb_1009_8,0,0,0,30,-inf,83,209,209
mz/sinorama/10/ectb_1009_8,0,0,0,31,-inf,82,207,207
mz/sinorama/10/ectb_1009_8,0,0,0,32,-inf,81,203,207
mz/sinorama/10/ectb_1009_8,0,0,0,33,-inf,80,203,205
mz/sinorama/10/ectb_1009_8,0,0,0,34,-inf,79,202,202
mz/sinorama/10/ectb_1009_8,0,0,0,35,-inf,78,199,213
mz/sinorama/10/ectb_1009_8,0,0,0,36,-inf,77,199,207
mz/sinorama/10/ectb_1009_8,0,0,0,37,-inf,76,199,201
mz/sinorama/10/ectb_1009_8,0,0,0,38,-inf,75,193,197
mz/sinorama/10/ectb_1009_8,0,0,0,39,-inf,73,187,187
mz/sinorama/10/ectb_1009_8,0,0,0,40,-inf,74,187,189
mz/sinorama/10/ectb_1009_8,0,0,0,41,-inf,72,186,186
mz/sinorama/10/ectb_1009_8,0,0,0,42,-inf,71,181,181
mz/sinorama/10/ectb_1009_8,0,0,0,43,-inf,70,179,179
mz/sinorama/10/ectb_1009_8,0,0,0,44,-inf,69,177,177
mz/sinorama/10/ectb_1009_8,0,0,0,45,-inf,68,176,177
mz/sinorama/10/ectb_1009_8,0,0,0,46,-inf,67,172,172
mz/sinorama/10/ectb_1009_8,0,0,0,47,-inf,66,171,174
mz/sinorama/10/ectb_1009_8,0,0,0,48,-inf,65,169,170
mz/sinorama/10/ectb_1009_8,0,0,0,49,-inf,64,168,170
mz/sinorama/10/ectb_1009_8,0,0,0,50,-inf,63,167,174
mz/sinorama/10/ectb_1009_8,1,7,10,1,0.0,-1,312,312
mz/sinorama/10/ectb_1009_8,1,7,10,2,-95.52761840820312,0,0,0
mz/sinorama/10/ectb_1009_8,1,7,10,3,-inf,122,297,303
mz/sinorama/10/ectb_1009_8,1,7,10,4,-inf,112,271,290
mz/sinorama/10/ectb_1009_8,1,7,10,5,-inf,113,271,294
mz/sinorama/10/ectb_1009_8,1,7,10,6,-inf,114,275,276
mz/sinorama/10/ectb_1009_8,1,7,10,7,-inf,115,278,278
mz/sinorama/10/ectb_1009_8,1,7,10,8,-inf,116,278,283
mz/sinorama/10/ectb_1009_8,1,7,10,9,-inf,117,280,283
mz/sinorama/10/ectb_1009_8,1,7,10,10,-inf,118,285,287
mz/sinorama/10/ectb_1009_8,1,7,10,11,-inf,119,289,290
mz/sinorama/10/ectb_1009_8,1,7,10,12,-inf,120,291,294
mz/sinorama/10/ectb_1009_8,1,7,10,13,-inf,121,295,303
mz/sinorama/10/ectb_1009_8,1,7,10,14,-inf,123,306,311
mz/sinorama/10/ectb_1009_8,1,7,10,15,-inf,110,271,283
mz/sinorama/10/ectb_1009_8,1,7,10,16,-inf,124,312,312
mz/sinorama/10/ectb_1009_8,1,7,10,17,-inf,109,271,276
mz/sinorama/10/ectb_1009_8,1,7,10,18,-inf,93,232,233
mz/sinorama/10/ectb_1009_8,1,7,10,19,-inf,92,232,232
mz/sinorama/10/ectb_1009_8,1,7,10,20,-inf,91,226,234
mz/sinorama/10/ectb_1009_8,1,7,10,21,-inf,90,226,226
mz/sinorama/10/ectb_1009_8,1,7,10,22,-inf,89,225,225
mz/sinorama/10/ectb_1009_8,1,7,10,23,-inf,100,238,246
mz/sinorama/10/ectb_1009_8,1,7,10,24,-inf,88,222,225
mz/sinorama/10/ectb_1009_8,1,7,10,25,-inf,111,271,284
mz/sinorama/10/ectb_1009_8,1,7,10,26,-inf,99,236,258
mz/sinorama/10/ectb_1009_8,1,7,10,27,-inf,86,215,215
mz/sinorama/10/ectb_1009_8,1,7,10,28,-inf,87,220,220
mz/sinorama/10/ectb_1009_8,1,7,10,29,-inf,85,211,213
mz/sinorama/10/ectb_1009_8,1,7,10,30,-inf,84,210,210
mz/sinorama/10/ectb_1009_8,1,7,10,31,-inf,83,209,209
mz/sinorama/10/ectb_1009_8,1,7,10,32,-inf,82,207,207
mz/sinorama/10/ectb_1009_8,1,7,10,33,-inf,81,203,207
mz/sinorama/10/ectb_1009_8,1,7,10,34,-inf,80,203,205
mz/sinorama/10/ectb_1009_8,1,7,10,35,-inf,79,202,202
mz/sinorama/10/ectb_1009_8,1,7,10,36,-inf,78,199,213
mz/sinorama/10/ectb_1009_8,1,7,10,37,-inf,77,199,207
mz/sinorama/10/ectb_1009_8,1,7,10,38,-inf,76,199,201
mz/sinorama/10/ectb_1009_8,1,7,10,39,-inf,74,187,189
mz/sinorama/10/ectb_1009_8,1,7,10,40,-inf,75,193,197
mz/sinorama/10/ectb_1009_8,1,7,10,41,-inf,73,187,187
