doc_key,span_idx,span_start,span_end,antecedent_rank,antecedent_score,antecedent_idx,antecedent_start,antecedent_end
tc/ch/00/ch_0009_1,0,4,4,1,0.0,-1,653,653
tc/ch/00/ch_0009_1,0,4,4,2,-inf,29,425,425
tc/ch/00/ch_0009_1,0,4,4,3,-inf,16,175,175
tc/ch/00/ch_0009_1,0,4,4,4,-inf,15,154,154
tc/ch/00/ch_0009_1,0,4,4,5,-inf,17,178,178
tc/ch/00/ch_0009_1,0,4,4,6,-inf,21,233,233
tc/ch/00/ch_0009_1,0,4,4,7,-inf,22,306,306
tc/ch/00/ch_0009_1,0,4,4,8,-inf,23,324,324
tc/ch/00/ch_0009_1,0,4,4,9,-inf,24,333,333
tc/ch/00/ch_0009_1,0,4,4,10,-inf,25,333,335
tc/ch/00/ch_0009_1,0,4,4,11,-inf,26,356,356
tc/ch/00/ch_0009_1,0,4,4,12,-inf,20,203,203
tc/ch/00/ch_0009_1,0,4,4,13,-inf,28,394,394
tc/ch/00/ch_0009_1,0,4,4,14,-inf,12,110,110
tc/ch/00/ch_0009_1,0,4,4,15,-inf,11,105,105
tc/ch/00/ch_0009_1,0,4,4,16,-inf,10,98,98
tc/ch/00/ch_0009_1,0,4,4,17,-inf,9,84,84
tc/ch/00/ch_0009_1,0,4,4,18,-inf,8,77,77
tc/ch/00/ch_0009_1,0,4,4,19,-inf,7,64,64
tc/ch/00/ch_0009_1,0,4,4,20,-inf,6,56,56
tc/ch/00/ch_0009_1,0,4,4,21,-inf,5,46,46
tc/ch/00/ch_0009_1,0,4,4,22,-inf,4,34,34
tc/ch/00/ch_0009_1,0,4,4,23,-inf,3,27,27
tc/ch/00/ch_0009_1,0,4,4,24,-inf,2,20,20
tc/ch/00/ch_0009_1,0,4,4,25,-inf,1,12,12
tc/ch/00/ch_0009_1,0,4,4,26,-inf,14,135,137
tc/ch/00/ch_0009_1,0,4,4,27,-inf,13,122,122
tc/ch/00/ch_0009_1,0,4,4,28,-inf,0,4,4
tc/ch/00/ch_0009_1,0,4,4,29,-inf,19,185,185
tc/ch/00/ch_0009_1,0,4,4,30,-inf,41,524,524
tc/ch/00/ch_0009_1,0,4,4,31,-inf,27,386,386
tc/ch/00/ch_0009_1,0,4,4,32,-inf,30,427,430
tc/ch/00/ch_0009_1,0,4,4,33,-inf,31,433,433
tc/ch/00/ch_0009_1,0,4,4,34,-inf,32,435,435
tc/ch/00/ch_0009_1,0,4,4,35,-inf,33,442,442
tc/ch/00/ch_0009_1,0,4,4,36,-inf,34,448,448
tc/ch/00/ch_0009_1,0,4,4,37,-inf,35,456,460
tc/ch/00/ch_0009_1,0,4,4,38,-inf,36,467,467
tc/ch/00/ch_0009_1,0,4,4,39,-inf,37,474,475
tc/ch/00/ch_0009_1,0,4,4,40,-inf,38,482,482
tc/ch/00/ch_0009_1,0,4,4,41,-inf,39,499,499
tc/ch/00/ch_0009_1,0,4,4,42,-inf,40,516,516
tc/ch/00/ch_0009_1,0,4,4,43,-inf,42,550,550
tc/ch/00/ch_0009_1,0,4,4,44,-inf,54,653,653
tc/ch/00/ch_0009_1,0,4,4,45,-inf,43,568,578
tc/ch/00/ch_0009_1,0,4,4,46,-inf,44,584,584
tc/ch/00/ch_0009_1,0,4,4,47,-inf,45,584,591
tc/ch/00/ch_0009_1,0,4,4,48,-inf,46,601,601
tc/ch/00/ch_0009_1,0,4,4,49,-inf,47,610,610
tc/ch/00/ch_0009_1,0,4,4,50,-inf,48,619,619
tc/ch/00/ch_0009_1,0,4,4,51,-inf,49,626,626
tc/ch/00/ch_0009_1,0,4,4,52,-inf,50,634,634
tc/ch/00/ch_0009_1,0,4,4,53,-inf,51,640,640
tc/ch/00/ch_0009_1,0,4,4,54,-inf,52,645,645
tc/ch/00/ch_0009_1,0,4,4,55,-inf,53,647,647
tc/ch/00/ch_0009_1,1,12,12,1,5.191309452056885,0,4,4
