doc_key,span_idx,span_start,span_end,antecedent_rank,antecedent_score,antecedent_idx,antecedent_start,antecedent_end
pt/nt/40/nt_4009_2,0,12,12,1,0.0,-1,363,364
pt/nt/40/nt_4009_2,0,12,12,2,-inf,14,75,75
pt/nt/40/nt_4009_2,0,12,12,3,-inf,22,105,105
pt/nt/40/nt_4009_2,0,12,12,4,-inf,19,99,99
pt/nt/40/nt_4009_2,0,12,12,5,-inf,18,92,92
pt/nt/40/nt_4009_2,0,12,12,6,-inf,17,90,90
pt/nt/40/nt_4009_2,0,12,12,7,-inf,20,102,102
pt/nt/40/nt_4009_2,0,12,12,8,-inf,25,124,124
pt/nt/40/nt_4009_2,0,12,12,9,-inf,26,126,126
pt/nt/40/nt_4009_2,0,12,12,10,-inf,27,131,131
pt/nt/40/nt_4009_2,0,12,12,11,-inf,28,148,148
pt/nt/40/nt_4009_2,0,12,12,12,-inf,29,155,155
pt/nt/40/nt_4009_2,0,12,12,13,-inf,30,162,164
pt/nt/40/nt_4009_2,0,12,12,14,-inf,31,168,169
pt/nt/40/nt_4009_2,0,12,12,15,-inf,24,117,118
pt/nt/40/nt_4009_2,0,12,12,16,-inf,33,174,174
pt/nt/40/nt_4009_2,0,12,12,17,-inf,13,69,69
pt/nt/40/nt_4009_2,0,12,12,18,-inf,34,176,177
pt/nt/40/nt_4009_2,0,12,12,19,-inf,12,64,64
pt/nt/40/nt_4009_2,0,12,12,20,-inf,11,61,61
pt/nt/40/nt_4009_2,0,12,12,21,-inf,10,56,56
pt/nt/40/nt_4009_2,0,12,12,22,-inf,9,54,54
pt/nt/40/nt_4009_2,0,12,12,23,-inf,8,52,52
pt/nt/40/nt_4009_2,0,12,12,24,-inf,7,47,49
pt/nt/40/nt_4009_2,0,12,12,25,-inf,6,42,42
pt/nt/40/nt_4009_2,0,12,12,26,-inf,5,36,38
pt/nt/40/nt_4009_2,0,12,12,27,-inf,4,34,34
pt/nt/40/nt_4009_2,0,12,12,28,-inf,3,25,25
pt/nt/40/nt_4009_2,0,12,12,29,-inf,2,23,23
pt/nt/40/nt_4009_2,0,12,12,30,-inf,1,19,21
pt/nt/40/nt_4009_2,0,12,12,31,-inf,16,84,84
pt/nt/40/nt_4009_2,0,12,12,32,-inf,15,82,82
pt/nt/40/nt_4009_2,0,12,12,33,-inf,23,110,110
pt/nt/40/nt_4009_2,0,12,12,34,-inf,21,104,104
pt/nt/40/nt_4009_2,0,12,12,35,-inf,49,278,278
pt/nt/40/nt_4009_2,0,12,12,36,-inf,64,363,364
pt/nt/40/nt_4009_2,0,12,12,37,-inf,35,182,182
pt/nt/40/nt_4009_2,0,12,12,38,-inf,36,184,185
pt/nt/40/nt_4009_2,0,12,12,39,-inf,37,187,187
pt/nt/40/nt_4009_2,0,12,12,40,-inf,38,189,189
pt/nt/40/nt_4009_2,0,12,12,41,-inf,39,191,192
pt/nt/40/nt_4009_2,0,12,12,42,-inf,40,196,197
pt/nt/40/nt_4009_2,0,12,12,43,-inf,41,203,204
pt/nt/40/nt_4009_2,0,12,12,44,-inf,42,212,212
pt/nt/40/nt_4009_2,0,12,12,45,-inf,43,242,242
pt/nt/40/nt_4009_2,0,12,12,46,-inf,44,251,251
pt/nt/40/nt_4009_2,0,12,12,47,-inf,45,254,258
pt/nt/40/nt_4009_2,0,12,12,48,-inf,46,260,260
pt/nt/40/nt_4009_2,0,12,12,49,-inf,47,263,263
pt/nt/40/nt_4009_2,0,12,12,50,-inf,48,273,275
pt/nt/40/nt_4009_2,0,12,12,51,-inf,32,171,172
pt/nt/40/nt_4009_2,0,12,12,52,-inf,50,288,288
pt/nt/40/nt_4009_2,0,12,12,53,-inf,51,290,292
pt/nt/40/nt_4009_2,0,12,12,54,-inf,52,297,297
pt/nt/40/nt_4009_2,0,12,12,55,-inf,53,299,299
pt/nt/40/nt_4009_2,0,12,12,56,-inf,54,307,315
pt/nt/40/nt_4009_2,0,12,12,57,-inf,55,315,315
pt/nt/40/nt_4009_2,0,12,12,58,-inf,56,317,317
pt/nt/40/nt_4009_2,0,12,12,59,-inf,57,320,320
pt/nt/40/nt_4009_2,0,12,12,60,-inf,58,327,335
pt/nt/40/nt_4009_2,0,12,12,61,-inf,59,347,347
pt/nt/40/nt_4009_2,0,12,12,62,-inf,60,349,349
pt/nt/40/nt_4009_2,0,12,12,63,-inf,61,351,352
pt/nt/40/nt_4009_2,0,12,12,64,-inf,62,355,355
pt/nt/40/nt_4009_2,0,12,12,65,-inf,63,363,363
pt/nt/40/nt_4009_2,1,19,21,1,0.0,-1,363,364
pt/nt/40/nt_4009_2,1,19,21,2,-76.26383972167969,0,12,12
pt/nt/40/nt_4009_2,1,19,21,3,-inf,27,131,131
pt/nt/40/nt_4009_2,1,19,21,4,-inf,33,174,174
pt/nt/40/nt_4009_2,1,19,21,5,-inf,24,117,118
pt/nt/40/nt_4009_2,1,19,21,6,-inf,31,168,169
pt/nt/40/nt_4009_2,1,19,21,7,-inf,30,162,164
pt/nt/40/nt_4009_2,1,19,21,8,-inf,29,155,155
pt/nt/40/nt_4009_2,1,19,21,9,-inf,28,148,148
pt/nt/40/nt_4009_2,1,19,21,10,-inf,26,126,126
pt/nt/40/nt_4009_2,1,19,21,11,-inf,1,19,21
pt/nt/40/nt_4009_2,1,19,21,12,-inf,25,124,124
pt/nt/40/nt_4009_2,1,19,21,13,-inf,20,102,102
pt/nt/40/nt_4009_2,1,19,21,14,-inf,17,90,90
pt/nt/40/nt_4009_2,1,19,21,15,-inf,18,92,92
pt/nt/40/nt_4009_2,1,19,21,16,-inf,19,99,99
pt/nt/40/nt_4009_2,1,19,21,17,-inf,16,84,84
pt/nt/40/nt_4009_2,1,19,21,18,-inf,2,23,23
pt/nt/40/nt_4009_2,1,19,21,19,-inf,35,182,182
pt/nt/40/nt_4009_2,1,19,21,20,-inf,3,25,25
pt/nt/40/nt_4009_2,1,19,21,21,-inf,4,34,34
pt/nt/40/nt_4009_2,1,19,21,22,-inf,5,36,38
pt/nt/40/nt_4009_2,1,19,21,23,-inf,6,42,42
pt/nt/40/nt_4009_2,1,19,21,24,-inf,7,47,49
pt/nt/40/nt_4009_2,1,19,21,25,-inf,8,52,52
pt/nt/40/nt_4009_2,1,19,21,26,-inf,9,54,54
pt/nt/40/nt_4009_2,1,19,21,27,-inf,10,56,56
pt/nt/40/nt_4009_2,1,19,21,28,-inf,11,61,61
pt/nt/40/nt_4009_2,1,19,21,29,-inf,12,64,64
pt/nt/40/nt_4009_2,1,19,21,30,-inf,13,69,69
pt/nt/40/nt_4009_2,1,19,21,31,-inf,15,82,82
pt/nt/40/nt_4009_2,1,19,21,32,-inf,14,75,75
pt/nt/40/nt_4009_2,1,19,21,33,-inf,22,105,105
pt/nt/40/nt_4009_2,1,19,21,34,-inf,21,104,104
pt/nt/40/nt_4009_2,1,19,21,35,-inf,32,171,172
pt/nt/40/nt_4009_2,1,19,21,36,-inf,49,278,278
pt/nt/40/nt_4009_2,1,19,21,37,-inf,36,184,185
pt/nt/40/nt_4009_2,1,19,21,38,-inf,37,187,187
pt/nt/40/nt_4009_2,1,19,21,39,-inf,38,189,189
pt/nt/40/nt_4009_2,1,19,21,40,-inf,39,191,192
pt/nt/40/nt_4009_2,1,19,21,41,-inf,40,196,197
pt/nt/40/nt_4009_2,1,19,21,42,-inf,41,203,204
pt/nt/40/nt_4009_2,1,19,21,43,-inf,42,212,212
pt/nt/40/nt_4009_2,1,19,21,44,-inf,43,242,242
pt/nt/40/nt_4009_2,1,19,21,45,-inf,44,251,251
pt/nt/40/nt_4009_2,1,19,21,46,-inf,45,254,258
pt/nt/40/nt_4009_2,1,19,21,47,-inf,46,260,260
pt/nt/40/nt_4009_2,1,19,21,48,-inf,47,263,263
pt/nt/40/nt_4009_2,1,19,21,49,-inf,48,273,275
pt/nt/40/nt_4009_2,1,19,21,50,-inf,34,176,177
pt/nt/40/nt_4009_2,1,19,21,51,-inf,50,288,288
pt/nt/40/nt_4009_2,1,19,21,52,-inf,51,290,292
pt/nt/40/nt_4009_2,1,19,21,53,-inf,52,297,297
pt/nt/40/nt_4009_2,1,19,21,54,-inf,53,299,299
pt/nt/40/nt_4009_2,1,19,21,55,-inf,54,307,315
pt/nt/40/nt_4009_2,1,19,21,56,-inf,55,315,315
pt/nt/40/nt_4009_2,1,19,21,57,-inf,56,317,317
pt/nt/40/nt_4009_2,1,19,21,58,-inf,57,320,320
pt/nt/40/nt_4009_2,1,19,21,59,-inf,58,327,335
pt/nt/40/nt_4009_2,1,19,21,60,-inf,59,347,347
pt/nt/40/nt_4009_2,1,19,21,61,-inf,60,349,349
pt/nt/40/nt_4009_2,1,19,21,62,-inf,61,351,352
pt/nt/40/nt_4009_2,1,19,21,63,-inf,62,355,355
pt/nt/40/nt_4009_2,1,19,21,64,-inf,63,363,363
pt/nt/40/nt_4009_2,1,19,21,65,-inf,64,363,364
pt/nt/40/nt_4009_2,2,23,23,1,59.8353157043457,0,12,12
pt/nt/40/nt_4009_2,2,23,23,2,0.0,-1,363,364
pt/nt/40/nt_4009_2,2,23,23,3,-46.88383483886719,1,19,21
pt/nt/40/nt_4009_2,2,23,23,4,-inf,28,148,148
pt/nt/40/nt_4009_2,2,23,23,5,-inf,25,124,124
pt/nt/40/nt_4009_2,2,23,23,6,-inf,32,171,172
pt/nt/40/nt_4009_2,2,23,23,7,-inf,31,168,169
pt/nt/40/nt_4009_2,2,23,23,8,-inf,30,162,164
pt/nt/40/nt_4009_2,2,23,23,9,-inf,29,155,155
pt/nt/40/nt_4009_2,2,23,23,10,-inf,26,126,126
pt/nt/40/nt_4009_2,2,23,23,11,-inf,27,131,131
pt/nt/40/nt_4009_2,2,23,23,12,-inf,3,25,25
pt/nt/40/nt_4009_2,2,23,23,13,-inf,21,104,104
pt/nt/40/nt_4009_2,2,23,23,14,-inf,18,92,92
pt/nt/40/nt_4009_2,2,23,23,15,-inf,19,99,99
pt/nt/40/nt_4009_2,2,23,23,16,-inf,20,102,102
pt/nt/40/nt_4009_2,2,23,23,17,-inf,33,174,174
pt/nt/40/nt_4009_2,2,23,23,18,-inf,5,36,38
pt/nt/40/nt_4009_2,2,23,23,19,-inf,4,34,34
pt/nt/40/nt_4009_2,2,23,23,20,-inf,34,176,177
