doc_key,span_idx,span_start,span_end,antecedent_rank,antecedent_score,antecedent_idx,antecedent_start,antecedent_end
nw/xinhua/02/chtb_0239_0,0,0,0,1,0.0,-1,376,376
nw/xinhua/02/chtb_0239_0,0,0,0,2,-inf,110,289,294
nw/xinhua/02/chtb_0239_0,0,0,0,3,-inf,138,342,361
nw/xinhua/02/chtb_0239_0,0,0,0,4,-inf,137,342,348
nw/xinhua/02/chtb_0239_0,0,0,0,5,-inf,136,342,347
nw/xinhua/02/chtb_0239_0,0,0,0,6,-inf,135,342,346
nw/xinhua/02/chtb_0239_0,0,0,0,7,-inf,134,342,344
nw/xinhua/02/chtb_0239_0,0,0,0,8,-inf,133,334,362
nw/xinhua/02/chtb_0239_0,0,0,0,9,-inf,132,334,361
nw/xinhua/02/chtb_0239_0,0,0,0,10,-inf,141,350,352
nw/xinhua/02/chtb_0239_0,0,0,0,11,-inf,99,244,248
nw/xinhua/02/chtb_0239_0,0,0,0,12,-inf,111,293,294
nw/xinhua/02/chtb_0239_0,0,0,0,13,-inf,109,282,286
nw/xinhua/02/chtb_0239_0,0,0,0,14,-inf,140,350,350
nw/xinhua/02/chtb_0239_0,0,0,0,15,-inf,108,282,283
nw/xinhua/02/chtb_0239_0,0,0,0,16,-inf,107,281,281
nw/xinhua/02/chtb_0239_0,0,0,0,17,-inf,106,274,279
nw/xinhua/02/chtb_0239_0,0,0,0,18,-inf,105,274,276
nw/xinhua/02/chtb_0239_0,0,0,0,19,-inf,104,271,286
nw/xinhua/02/chtb_0239_0,0,0,0,20,-inf,103,271,280
nw/xinhua/02/chtb_0239_0,0,0,0,21,-inf,102,271,279
nw/xinhua/02/chtb_0239_0,0,0,0,22,-inf,101,262,265
nw/xinhua/02/chtb_0239_0,0,0,0,23,-inf,100,257,265
nw/xinhua/02/chtb_0239_0,0,0,0,24,-inf,112,296,297
nw/xinhua/02/chtb_0239_0,0,0,0,25,-inf,139,348,348
nw/xinhua/02/chtb_0239_0,0,0,0,26,-inf,146,363,365
nw/xinhua/02/chtb_0239_0,0,0,0,27,-inf,98,243,243
nw/xinhua/02/chtb_0239_0,0,0,0,28,-inf,113,296,304
nw/xinhua/02/chtb_0239_0,0,0,0,29,-inf,97,240,265
nw/xinhua/02/chtb_0239_0,0,0,0,30,-inf,96,240,248
nw/xinhua/02/chtb_0239_0,0,0,0,31,-inf,95,240,243
nw/xinhua/02/chtb_0239_0,0,0,0,32,-inf,94,240,242
nw/xinhua/02/chtb_0239_0,0,0,0,33,-inf,93,231,231
nw/xinhua/02/chtb_0239_0,0,0,0,34,-inf,92,225,237
nw/xinhua/02/chtb_0239_0,0,0,0,35,-inf,91,225,231
nw/xinhua/02/chtb_0239_0,0,0,0,36,-inf,90,223,224
nw/xinhua/02/chtb_0239_0,0,0,0,37,-inf,89,223,223
nw/xinhua/02/chtb_0239_0,0,0,0,38,-inf,88,222,224
nw/xinhua/02/chtb_0239_0,0,0,0,39,-inf,86,208,224
nw/xinhua/02/chtb_0239_0,0,0,0,40,-inf,87,208,237
nw/xinhua/02/chtb_0239_0,0,0,0,41,-inf,85,208,220
nw/xinhua/02/chtb_0239_0,0,0,0,42,-inf,84,208,215
nw/xinhua/02/chtb_0239_0,0,0,0,43,-inf,83,208,211
nw/xinhua/02/chtb_0239_0,0,0,0,44,-inf,82,207,207
nw/xinhua/02/chtb_0239_0,0,0,0,45,-inf,81,204,204
nw/xinhua/02/chtb_0239_0,0,0,0,46,-inf,80,196,202
nw/xinhua/02/chtb_0239_0,0,0,0,47,-inf,79,190,193
nw/xinhua/02/chtb_0239_0,0,0,0,48,-inf,78,189,189
nw/xinhua/02/chtb_0239_0,0,0,0,49,-inf,77,183,193
nw/xinhua/02/chtb_0239_0,0,0,0,50,-inf,76,183,189
nw/xinhua/02/chtb_0239_0,1,1,5,1,0.0,-1,376,376
nw/xinhua/02/chtb_0239_0,1,1,5,2,-102.59882354736328,0,0,0
nw/xinhua/02/chtb_0239_0,1,1,5,3,-inf,109,282,286
nw/xinhua/02/chtb_0239_0,1,1,5,4,-inf,138,342,361
nw/xinhua/02/chtb_0239_0,1,1,5,5,-inf,137,342,348
