doc_key,span_idx,span_start,span_end,antecedent_rank,antecedent_score,antecedent_idx,antecedent_start,antecedent_end
wb/eng/00/eng_0009_3,0,45,47,1,0.0,-1,1253,1254
wb/eng/00/eng_0009_3,0,45,47,2,-inf,26,373,373
wb/eng/00/eng_0009_3,0,45,47,3,-inf,0,45,47
wb/eng/00/eng_0009_3,0,45,47,4,-inf,29,419,419
wb/eng/00/eng_0009_3,0,45,47,5,-inf,30,421,421
wb/eng/00/eng_0009_3,0,45,47,6,-inf,28,414,417
wb/eng/00/eng_0009_3,0,45,47,7,-inf,25,353,353
wb/eng/00/eng_0009_3,0,45,47,8,-inf,24,345,345
wb/eng/00/eng_0009_3,0,45,47,9,-inf,23,340,340
wb/eng/00/eng_0009_3,0,45,47,10,-inf,22,314,316
wb/eng/00/eng_0009_3,0,45,47,11,-inf,32,441,441
wb/eng/00/eng_0009_3,0,45,47,12,-inf,21,277,282
wb/eng/00/eng_0009_3,0,45,47,13,-inf,43,596,596
wb/eng/00/eng_0009_3,0,45,47,14,-inf,34,483,492
wb/eng/00/eng_0009_3,0,45,47,15,-inf,35,492,492
wb/eng/00/eng_0009_3,0,45,47,16,-inf,36,493,493
wb/eng/00/eng_0009_3,0,45,47,17,-inf,37,522,522
wb/eng/00/eng_0009_3,0,45,47,18,-inf,38,551,551
wb/eng/00/eng_0009_3,0,45,47,19,-inf,39,553,553
wb/eng/00/eng_0009_3,0,45,47,20,-inf,40,564,564
wb/eng/00/eng_0009_3,0,45,47,21,-inf,33,477,477
wb/eng/00/eng_0009_3,0,45,47,22,-inf,1,49,49
wb/eng/00/eng_0009_3,0,45,47,23,-inf,63,916,916
wb/eng/00/eng_0009_3,0,45,47,24,-inf,12,158,161
wb/eng/00/eng_0009_3,0,45,47,25,-inf,9,136,136
wb/eng/00/eng_0009_3,0,45,47,26,-inf,19,257,257
wb/eng/00/eng_0009_3,0,45,47,27,-inf,18,223,223
wb/eng/00/eng_0009_3,0,45,47,28,-inf,17,219,219
wb/eng/00/eng_0009_3,0,45,47,29,-inf,16,211,211
wb/eng/00/eng_0009_3,0,45,47,30,-inf,15,207,207
