doc_key,span_idx,span_start,span_end,antecedent_rank,antecedent_score,antecedent_idx,antecedent_start,antecedent_end
mz/sinorama/10/ectb_1069_3,0,28,39,1,0.0,-1,522,522
mz/sinorama/10/ectb_1069_3,0,28,39,2,-inf,10,135,136
mz/sinorama/10/ectb_1069_3,0,28,39,3,-inf,14,157,157
mz/sinorama/10/ectb_1069_3,0,28,39,4,-inf,15,164,164
mz/sinorama/10/ectb_1069_3,0,28,39,5,-inf,16,187,187
mz/sinorama/10/ectb_1069_3,0,28,39,6,-inf,17,200,204
mz/sinorama/10/ectb_1069_3,0,28,39,7,-inf,13,153,153
mz/sinorama/10/ectb_1069_3,0,28,39,8,-inf,19,237,238
mz/sinorama/10/ectb_1069_3,0,28,39,9,-inf,7,83,83
mz/sinorama/10/ectb_1069_3,0,28,39,10,-inf,6,81,81
mz/sinorama/10/ectb_1069_3,0,28,39,11,-inf,5,74,74
mz/sinorama/10/ectb_1069_3,0,28,39,12,-inf,4,66,66
mz/sinorama/10/ectb_1069_3,0,28,39,13,-inf,3,60,60
mz/sinorama/10/ectb_1069_3,0,28,39,14,-inf,2,53,53
mz/sinorama/10/ectb_1069_3,0,28,39,15,-inf,1,48,48
mz/sinorama/10/ectb_1069_3,0,28,39,16,-inf,9,117,126
mz/sinorama/10/ectb_1069_3,0,28,39,17,-inf,8,107,108
mz/sinorama/10/ectb_1069_3,0,28,39,18,-inf,11,138,138
mz/sinorama/10/ectb_1069_3,0,28,39,19,-inf,12,148,148
mz/sinorama/10/ectb_1069_3,0,28,39,20,-inf,20,254,254
mz/sinorama/10/ectb_1069_3,0,28,39,21,-inf,27,336,336
mz/sinorama/10/ectb_1069_3,0,28,39,22,-inf,21,264,264
mz/sinorama/10/ectb_1069_3,0,28,39,23,-inf,22,282,282
mz/sinorama/10/ectb_1069_3,0,28,39,24,-inf,23,292,293
mz/sinorama/10/ectb_1069_3,0,28,39,25,-inf,24,308,308
mz/sinorama/10/ectb_1069_3,0,28,39,26,-inf,25,311,311
mz/sinorama/10/ectb_1069_3,0,28,39,27,-inf,26,334,334
mz/sinorama/10/ectb_1069_3,0,28,39,28,-inf,18,208,208
mz/sinorama/10/ectb_1069_3,0,28,39,29,-inf,28,421,421
mz/sinorama/10/ectb_1069_3,0,28,39,30,-inf,29,431,431
mz/sinorama/10/ectb_1069_3,0,28,39,31,-inf,30,436,436
mz/sinorama/10/ectb_1069_3,0,28,39,32,-inf,31,470,471
mz/sinorama/10/ectb_1069_3,0,28,39,33,-inf,32,474,474
mz/sinorama/10/ectb_1069_3,0,28,39,34,-inf,33,479,479
mz/sinorama/10/ectb_1069_3,0,28,39,35,-inf,34,491,498
mz/sinorama/10/ectb_1069_3,0,28,39,36,-inf,35,522,522
mz/sinorama/10/ectb_1069_3,1,48,48,1,0.0,-1,522,522
mz/sinorama/10/ectb_1069_3,1,48,48,2,-21.94077491760254,0,28,39
mz/sinorama/10/ectb_1069_3,1,48,48,3,-inf,6,81,81
mz/sinorama/10/ectb_1069_3,1,48,48,4,-inf,14,157,157
mz/sinorama/10/ectb_1069_3,1,48,48,5,-inf,15,164,164
mz/sinorama/10/ectb_1069_3,1,48,48,6,-inf,16,187,187
mz/sinorama/10/ectb_1069_3,1,48,48,7,-inf,13,153,153
mz/sinorama/10/ectb_1069_3,1,48,48,8,-inf,8,107,108
mz/sinorama/10/ectb_1069_3,1,48,48,9,-inf,19,237,238
mz/sinorama/10/ectb_1069_3,1,48,48,10,-inf,5,74,74
mz/sinorama/10/ectb_1069_3,1,48,48,11,-inf,10,135,136
mz/sinorama/10/ectb_1069_3,1,48,48,12,-inf,4,66,66
mz/sinorama/10/ectb_1069_3,1,48,48,13,-inf,3,60,60
mz/sinorama/10/ectb_1069_3,1,48,48,14,-inf,2,53,53
mz/sinorama/10/ectb_1069_3,1,48,48,15,-inf,1,48,48
mz/sinorama/10/ectb_1069_3,1,48,48,16,-inf,9,117,126
mz/sinorama/10/ectb_1069_3,1,48,48,17,-inf,7,83,83
mz/sinorama/10/ectb_1069_3,1,48,48,18,-inf,11,138,138
mz/sinorama/10/ectb_1069_3,1,48,48,19,-inf,12,148,148
mz/sinorama/10/ectb_1069_3,1,48,48,20,-inf,20,254,254
mz/sinorama/10/ectb_1069_3,1,48,48,21,-inf,27,336,336
mz/sinorama/10/ectb_1069_3,1,48,48,22,-inf,21,264,264
mz/sinorama/10/ectb_1069_3,1,48,48,23,-inf,22,282,282
mz/sinorama/10/ectb_1069_3,1,48,48,24,-inf,23,292,293
mz/sinorama/10/ectb_1069_3,1,48,48,25,-inf,24,308,308
mz/sinorama/10/ectb_1069_3,1,48,48,26,-inf,25,311,311
mz/sinorama/10/ectb_1069_3,1,48,48,27,-inf,26,334,334
