doc_key,span_idx,span_start,span_end,antecedent_rank,antecedent_score,antecedent_idx,antecedent_start,antecedent_end
mz/sinorama/10/ectb_1039_3,0,1,4,1,0.0,-1,338,338
mz/sinorama/10/ectb_1039_3,0,1,4,2,-inf,1,35,36
mz/sinorama/10/ectb_1039_3,0,1,4,3,-inf,14,176,177
mz/sinorama/10/ectb_1039_3,0,1,4,4,-inf,9,94,96
mz/sinorama/10/ectb_1039_3,0,1,4,5,-inf,0,1,4
mz/sinorama/10/ectb_1039_3,0,1,4,6,-inf,11,122,122
mz/sinorama/10/ectb_1039_3,0,1,4,7,-inf,12,141,141
mz/sinorama/10/ectb_1039_3,0,1,4,8,-inf,10,108,109
mz/sinorama/10/ectb_1039_3,0,1,4,9,-inf,6,71,71
mz/sinorama/10/ectb_1039_3,0,1,4,10,-inf,5,69,70
mz/sinorama/10/ectb_1039_3,0,1,4,11,-inf,4,65,66
mz/sinorama/10/ectb_1039_3,0,1,4,12,-inf,3,56,58
mz/sinorama/10/ectb_1039_3,0,1,4,13,-inf,2,39,42
mz/sinorama/10/ectb_1039_3,0,1,4,14,-inf,8,79,87
mz/sinorama/10/ectb_1039_3,0,1,4,15,-inf,25,338,338
mz/sinorama/10/ectb_1039_3,0,1,4,16,-inf,13,162,163
mz/sinorama/10/ectb_1039_3,0,1,4,17,-inf,15,181,181
mz/sinorama/10/ectb_1039_3,0,1,4,18,-inf,16,197,198
mz/sinorama/10/ectb_1039_3,0,1,4,19,-inf,17,229,233
mz/sinorama/10/ectb_1039_3,0,1,4,20,-inf,18,264,290
mz/sinorama/10/ectb_1039_3,0,1,4,21,-inf,19,296,296
mz/sinorama/10/ectb_1039_3,0,1,4,22,-inf,20,301,306
mz/sinorama/10/ectb_1039_3,0,1,4,23,-inf,21,304,306
mz/sinorama/10/ectb_1039_3,0,1,4,24,-inf,22,310,310
mz/sinorama/10/ectb_1039_3,0,1,4,25,-inf,23,321,324
mz/sinorama/10/ectb_1039_3,0,1,4,26,-inf,24,326,326
mz/sinorama/10/ectb_1039_3,1,35,36,1,39.01386260986328,0,1,4
mz/sinorama/10/ectb_1039_3,1,35,36,2,0.0,-1,338,338
mz/sinorama/10/ectb_1039_3,1,35,36,3,-inf,1,35,36
mz/sinorama/10/ectb_1039_3,1,35,36,4,-inf,14,176,177
mz/sinorama/10/ectb_1039_3,1,35,36,5,-inf,8,79,87
mz/sinorama/10/ectb_1039_3,1,35,36,6,-inf,12,141,141
mz/sinorama/10/ectb_1039_3,1,35,36,7,-inf,10,108,109
mz/sinorama/10/ectb_1039_3,1,35,36,8,-inf,11,122,122
mz/sinorama/10/ectb_1039_3,1,35,36,9,-inf,9,94,96
mz/sinorama/10/ectb_1039_3,1,35,36,10,-inf,5,69,70
mz/sinorama/10/ectb_1039_3,1,35,36,11,-inf,4,65,66
mz/sinorama/10/ectb_1039_3,1,35,36,12,-inf,3,56,58
mz/sinorama/10/ectb_1039_3,1,35,36,13,-inf,2,39,42
mz/sinorama/10/ectb_1039_3,1,35,36,14,-inf,7,74,74
mz/sinorama/10/ectb_1039_3,1,35,36,15,-inf,25,338,338
mz/sinorama/10/ectb_1039_3,1,35,36,16,-inf,13,162,163
mz/sinorama/10/ectb_1039_3,1,35,36,17,-inf,15,181,181
mz/sinorama/10/ectb_1039_3,1,35,36,18,-inf,16,197,198
mz/sinorama/10/ectb_1039_3,1,35,36,19,-inf,17,229,233
mz/sinorama/10/ectb_1039_3,1,35,36,20,-inf,18,264,290
mz/sinorama/10/ectb_1039_3,1,35,36,21,-inf,19,296,296
mz/sinorama/10/ectb_1039_3,1,35,36,22,-inf,20,301,306
mz/sinorama/10/ectb_1039_3,1,35,36,23,-inf,21,304,306
mz/sinorama/10/ectb_1039_3,1,35,36,24,-inf,22,310,310
mz/sinorama/10/ectb_1039_3,1,35,36,25,-inf,23,321,324
mz/sinorama/10/ectb_1039_3,1,35,36,26,-inf,24,326,326
mz/sinorama/10/ectb_1039_3,2,39,42,1,0.0,-1,338,338
mz/sinorama/10/ectb_1039_3,2,39,42,2,-81.08661651611328,1,35,36
mz/sinorama/10/ectb_1039_3,2,39,42,3,-84.7404556274414,0,1,4
mz/sinorama/10/ectb_1039_3,2,39,42,4,-inf,3,56,58
mz/sinorama/10/ectb_1039_3,2,39,42,5,-inf,9,94,96
mz/sinorama/10/ectb_1039_3,2,39,42,6,-inf,25,338,338
mz/sinorama/10/ectb_1039_3,2,39,42,7,-inf,13,162,163
mz/sinorama/10/ectb_1039_3,2,39,42,8,-inf,11,122,122
mz/sinorama/10/ectb_1039_3,2,39,42,9,-inf,12,141,141
mz/sinorama/10/ectb_1039_3,2,39,42,10,-inf,10,108,109
mz/sinorama/10/ectb_1039_3,2,39,42,11,-inf,6,71,71
mz/sinorama/10/ectb_1039_3,2,39,42,12,-inf,5,69,70
mz/sinorama/10/ectb_1039_3,2,39,42,13,-inf,4,65,66
mz/sinorama/10/ectb_1039_3,2,39,42,14,-inf,8,79,87
mz/sinorama/10/ectb_1039_3,2,39,42,15,-inf,24,326,326
mz/sinorama/10/ectb_1039_3,2,39,42,16,-inf,7,74,74
mz/sinorama/10/ectb_1039_3,2,39,42,17,-inf,14,176,177
mz/sinorama/10/ectb_1039_3,2,39,42,18,-inf,15,181,181
mz/sinorama/10/ectb_1039_3,2,39,42,19,-inf,16,197,198
