doc_key,span_idx,span_start,span_end,antecedent_rank,antecedent_score,antecedent_idx,antecedent_start,antecedent_end
bn/pri/00/pri_0019_0,0,12,13,1,0.0,-1,950,950
bn/pri/00/pri_0019_0,0,12,13,2,-inf,1,16,17
bn/pri/00/pri_0019_0,0,12,13,3,-inf,44,339,340
bn/pri/00/pri_0019_0,0,12,13,4,-inf,38,302,307
bn/pri/00/pri_0019_0,0,12,13,5,-inf,0,12,13
bn/pri/00/pri_0019_0,0,12,13,6,-inf,40,319,319
bn/pri/00/pri_0019_0,0,12,13,7,-inf,41,324,324
bn/pri/00/pri_0019_0,0,12,13,8,-inf,42,325,325
bn/pri/00/pri_0019_0,0,12,13,9,-inf,39,306,307
bn/pri/00/pri_0019_0,0,12,13,10,-inf,35,269,270
bn/pri/00/pri_0019_0,0,12,13,11,-inf,34,265,266
bn/pri/00/pri_0019_0,0,12,13,12,-inf,33,260,261
bn/pri/00/pri_0019_0,0,12,13,13,-inf,32,253,262
bn/pri/00/pri_0019_0,0,12,13,14,-inf,31,237,238
bn/pri/00/pri_0019_0,0,12,13,15,-inf,30,231,232
bn/pri/00/pri_0019_0,0,12,13,16,-inf,36,283,285
bn/pri/00/pri_0019_0,0,12,13,17,-inf,58,451,451
bn/pri/00/pri_0019_0,0,12,13,18,-inf,45,342,342
bn/pri/00/pri_0019_0,0,12,13,19,-inf,46,356,357
bn/pri/00/pri_0019_0,0,12,13,20,-inf,47,362,362
bn/pri/00/pri_0019_0,0,12,13,21,-inf,48,368,368
bn/pri/00/pri_0019_0,0,12,13,22,-inf,49,371,372
bn/pri/00/pri_0019_0,0,12,13,23,-inf,50,374,379
bn/pri/00/pri_0019_0,0,12,13,24,-inf,51,395,395
bn/pri/00/pri_0019_0,0,12,13,25,-inf,52,398,400
bn/pri/00/pri_0019_0,0,12,13,26,-inf,53,402,402
bn/pri/00/pri_0019_0,0,12,13,27,-inf,54,412,413
bn/pri/00/pri_0019_0,0,12,13,28,-inf,29,224,225
bn/pri/00/pri_0019_0,0,12,13,29,-inf,2,18,18
bn/pri/00/pri_0019_0,0,12,13,30,-inf,56,433,433
bn/pri/00/pri_0019_0,0,12,13,31,-inf,3,25,28
bn/pri/00/pri_0019_0,0,12,13,32,-inf,13,95,95
bn/pri/00/pri_0019_0,0,12,13,33,-inf,27,211,212
bn/pri/00/pri_0019_0,0,12,13,34,-inf,26,211,211
bn/pri/00/pri_0019_0,0,12,13,35,-inf,25,209,209
bn/pri/00/pri_0019_0,0,12,13,36,-inf,24,200,200
bn/pri/00/pri_0019_0,0,12,13,37,-inf,23,189,189
bn/pri/00/pri_0019_0,0,12,13,38,-inf,22,177,177
bn/pri/00/pri_0019_0,0,12,13,39,-inf,21,171,171
bn/pri/00/pri_0019_0,0,12,13,40,-inf,20,164,164
bn/pri/00/pri_0019_0,0,12,13,41,-inf,19,161,162
bn/pri/00/pri_0019_0,0,12,13,42,-inf,18,157,158
bn/pri/00/pri_0019_0,0,12,13,43,-inf,17,152,154
bn/pri/00/pri_0019_0,0,12,13,44,-inf,16,141,144
bn/pri/00/pri_0019_0,0,12,13,45,-inf,15,123,123
bn/pri/00/pri_0019_0,0,12,13,46,-inf,14,106,137
bn/pri/00/pri_0019_0,0,12,13,47,-inf,28,217,217
bn/pri/00/pri_0019_0,0,12,13,48,-inf,12,84,95
bn/pri/00/pri_0019_0,0,12,13,49,-inf,11,76,81
bn/pri/00/pri_0019_0,0,12,13,50,-inf,10,76,79
bn/pri/00/pri_0019_0,0,12,13,51,-inf,9,66,69
bn/pri/00/pri_0019_0,0,12,13,52,-inf,8,66,68
bn/pri/00/pri_0019_0,0,12,13,53,-inf,7,52,53
bn/pri/00/pri_0019_0,0,12,13,54,-inf,6,46,46
bn/pri/00/pri_0019_0,0,12,13,55,-inf,5,42,43
bn/pri/00/pri_0019_0,0,12,13,56,-inf,4,30,35
bn/pri/00/pri_0019_0,0,12,13,57,-inf,55,415,424
bn/pri/00/pri_0019_0,0,12,13,58,-inf,37,297,298
bn/pri/00/pri_0019_0,0,12,13,59,-inf,85,729,729
bn/pri/00/pri_0019_0,0,12,13,60,-inf,72,581,581
bn/pri/00/pri_0019_0,0,12,13,61,-inf,60,465,465
bn/pri/00/pri_0019_0,0,12,13,62,-inf,61,471,471
bn/pri/00/pri_0019_0,0,12,13,63,-inf,62,473,473
bn/pri/00/pri_0019_0,0,12,13,64,-inf,63,481,483
bn/pri/00/pri_0019_0,0,12,13,65,-inf,64,485,485
bn/pri/00/pri_0019_0,0,12,13,66,-inf,65,496,498
bn/pri/00/pri_0019_0,0,12,13,67,-inf,66,496,517
bn/pri/00/pri_0019_0,0,12,13,68,-inf,67,515,517
bn/pri/00/pri_0019_0,0,12,13,69,-inf,68,529,530
bn/pri/00/pri_0019_0,0,12,13,70,-inf,69,540,540
bn/pri/00/pri_0019_0,0,12,13,71,-inf,70,557,559
bn/pri/00/pri_0019_0,0,12,13,72,-inf,71,564,566
bn/pri/00/pri_0019_0,0,12,13,73,-inf,57,440,440
bn/pri/00/pri_0019_0,0,12,13,74,-inf,73,597,597
bn/pri/00/pri_0019_0,0,12,13,75,-inf,74,608,608
bn/pri/00/pri_0019_0,0,12,13,76,-inf,75,615,617
bn/pri/00/pri_0019_0,0,12,13,77,-inf,76,652,653
bn/pri/00/pri_0019_0,0,12,13,78,-inf,77,657,658
bn/pri/00/pri_0019_0,0,12,13,79,-inf,78,668,668
bn/pri/00/pri_0019_0,0,12,13,80,-inf,79,670,670
bn/pri/00/pri_0019_0,0,12,13,81,-inf,80,685,685
bn/pri/00/pri_0019_0,0,12,13,82,-inf,81,690,690
bn/pri/00/pri_0019_0,0,12,13,83,-inf,82,693,693
bn/pri/00/pri_0019_0,0,12,13,84,-inf,83,704,704
bn/pri/00/pri_0019_0,0,12,13,85,-inf,84,719,719
bn/pri/00/pri_0019_0,0,12,13,86,-inf,59,460,460
bn/pri/00/pri_0019_0,0,12,13,87,-inf,113,950,950
bn/pri/00/pri_0019_0,0,12,13,88,-inf,100,835,835
bn/pri/00/pri_0019_0,0,12,13,89,-inf,112,948,949
bn/pri/00/pri_0019_0,0,12,13,90,-inf,87,735,735
bn/pri/00/pri_0019_0,0,12,13,91,-inf,88,738,738
bn/pri/00/pri_0019_0,0,12,13,92,-inf,89,748,748
bn/pri/00/pri_0019_0,0,12,13,93,-inf,90,749,749
bn/pri/00/pri_0019_0,0,12,13,94,-inf,91,754,754
bn/pri/00/pri_0019_0,0,12,13,95,-inf,92,759,759
bn/pri/00/pri_0019_0,0,12,13,96,-inf,93,760,760
bn/pri/00/pri_0019_0,0,12,13,97,-inf,94,766,766
bn/pri/00/pri_0019_0,0,12,13,98,-inf,95,767,770
bn/pri/00/pri_0019_0,0,12,13,99,-inf,96,767,771
bn/pri/00/pri_0019_0,0,12,13,100,-inf,97,773,773
bn/pri/00/pri_0019_0,0,12,13,101,-inf,98,792,798
bn/pri/00/pri_0019_0,0,12,13,102,-inf,99,796,798
bn/pri/00/pri_0019_0,0,12,13,103,-inf,86,731,745
bn/pri/00/pri_0019_0,0,12,13,104,-inf,101,840,842
bn/pri/00/pri_0019_0,0,12,13,105,-inf,102,844,849
bn/pri/00/pri_0019_0,0,12,13,106,-inf,103,853,853
bn/pri/00/pri_0019_0,0,12,13,107,-inf,104,876,879
bn/pri/00/pri_0019_0,0,12,13,108,-inf,105,888,890
bn/pri/00/pri_0019_0,0,12,13,109,-inf,106,895,895
bn/pri/00/pri_0019_0,0,12,13,110,-inf,107,902,903
bn/pri/00/pri_0019_0,0,12,13,111,-inf,108,913,915
bn/pri/00/pri_0019_0,0,12,13,112,-inf,109,917,919
bn/pri/00/pri_0019_0,0,12,13,113,-inf,110,917,925
bn/pri/00/pri_0019_0,0,12,13,114,-inf,111,925,925
bn/pri/00/pri_0019_0,1,16,17,1,0.0,-1,950,950
bn/pri/00/pri_0019_0,1,16,17,2,-104.59546661376953,0,12,13
bn/pri/00/pri_0019_0,1,16,17,3,-inf,29,224,225
bn/pri/00/pri_0019_0,1,16,17,4,-inf,43,336,336
bn/pri/00/pri_0019_0,1,16,17,5,-inf,37,297,298
bn/pri/00/pri_0019_0,1,16,17,6,-inf,56,433,433
bn/pri/00/pri_0019_0,1,16,17,7,-inf,39,306,307
